step,obs_0,obs_1,obs_2,obs_3,obs_4,obs_5,obs_6,obs_7,obs_8,obs_9,obs_10,obs_11,obs_12,obs_13,obs_14,obs_15,obs_16,obs_17,obs_18,obs_19,obs_20,obs_21,obs_22,obs_23,obs_24,obs_25,obs_26,obs_27,obs_28,obs_29,obs_30,obs_31,obs_32,obs_33,obs_34,obs_35,obs_36,obs_37,obs_38,obs_39,obs_40,obs_41,obs_42,obs_43,obs_44,torque_0,torque_1,torque_2,torque_3,torque_4,torque_5,torque_6,torque_7,torque_8,torque_9,torque_10,torque_11,dof_pos_0,dof_pos_1,dof_pos_2,dof_pos_3,dof_pos_4,dof_pos_5,dof_pos_6,dof_pos_7,dof_pos_8,dof_pos_9,dof_pos_10,dof_pos_11,dof_vel_0,dof_vel_1,dof_vel_2,dof_vel_3,dof_vel_4,dof_vel_5,dof_vel_6,dof_vel_7,dof_vel_8,dof_vel_9,dof_vel_10,dof_vel_11
117,-0.597659,0.0046466803,0.43384737,-0.008010472,0.043352697,-0.9990277,1.0,0.0,0.0,-0.031361446,-0.2222545,0.15106529,-0.08183622,-0.5098148,0.22654353,0.033068966,0.1425518,0.02259016,-0.047064543,-0.14084524,-0.13655396,-0.13138592,0.19773203,0.01190521,-0.14271343,0.12900965,-0.40683627,0.0936822,0.21004839,-0.041808397,0.15602094,-0.006455055,0.9376158,-0.2881565,-0.6938975,0.6432225,0.6822661,-0.6015241,-0.5248178,0.6906836,-1.0573858,0.325101,-0.769049,-0.16981654,-0.053109087,200.0,200.0,200.0,200.0,3.8944471622262,200.0,-200.0,200.0,200.0,200.0,-8.465706501382897,-200.0,-0.031361446,-0.2222545,-0.6489347,1.5181638,-1.3098148,0.22654353,0.033068966,0.1425518,-0.77740985,1.5529355,-0.94084525,-0.13655396,-2.6277184,3.9546406,0.2381042,-2.8542686,2.580193,-8.136725,1.873644,4.200968,-0.83616793,3.1204188,-0.1291011,18.752316
118,0.0658498,-0.6320471,0.32004207,-0.020949896,0.052745547,-0.99838823,1.0,0.0,0.0,-0.09589707,-0.21022615,0.16589987,-0.09649873,-0.5349273,0.043376215,0.10002583,0.15704569,0.050228894,-0.053435206,-0.15031981,-0.051578544,-0.3777078,-0.056840785,0.13353537,-0.015649995,-0.1472356,-1.1930732,0.5396588,-0.028893996,0.28874847,-0.18372999,-0.044318467,0.05268652,1.1460539,-0.5143079,-0.57744735,0.20125483,-1.3412734,0.43961197,-0.60190773,-0.3976573,-0.6415479,-1.0516462,-0.29626912,-0.8176625,200.0,-200.0,200.0,-200.0,5.513951892550217,-98.60214322517389,-15.668422067628683,-200.0,200.0,200.0,13.803908895317477,20.366419499743643,-0.09589707,-0.21022615,-0.63410014,1.5035013,-1.3349273,0.043376215,0.10002583,0.15704569,-0.7497711,1.5465648,-0.9503198,-0.051578544,-7.554156,-1.1368157,2.6707075,-0.31299987,-2.944712,-23.861464,10.793176,-0.5778799,5.7749696,-3.6745996,-0.88636935,1.0537304
119,0.7765025,-0.03838744,0.093833424,-0.032369025,0.034398597,-0.99888384,1.0,0.0,0.0,-0.123018816,-0.2511703,0.15793759,-0.06311071,-0.6608744,-0.08483057,0.14086768,0.14120777,0.089551985,-0.06757784,-0.19720662,-0.1428893,0.06344398,-0.31606257,-0.17274271,0.3109816,-0.966644,-0.18966593,-0.090228215,-0.111025624,0.096686065,0.1038849,-0.18493065,-0.7350334,0.42536464,1.058806,-0.26325256,-0.67235774,-0.70899975,0.93501604,-0.45587957,0.5382393,-0.9503824,-0.12613696,-0.22041515,0.14585847,-200.0,-200.0,-200.0,-200.0,-3.7787842278393953,-200.0,200.0,-200.0,-200.0,200.0,-200.0,200.0,-0.123018816,-0.2511703,-0.6420624,1.5368893,-1.4608744,-0.08483057,0.14086768,0.14120777,-0.710448,1.5324222,-0.9972066,-0.1428893,1.2688797,-6.3212514,-3.4548542,6.219632,-19.33288,-3.7933185,-1.8045642,-2.2205124,1.9337213,2.077698,-3.698613,-14.700667
120,0.17333475,0.6570706,0.06580919,-0.018515997,0.01663016,-0.99969023,1.0,0.0,0.0,-0.063535206,-0.2882842,0.116990924,-0.018070817,-0.79268175,-0.016507851,0.07702367,0.14133279,0.08944863,-0.059767127,-0.20484143,-0.18663211,0.48380503,-0.08531983,-0.23445156,0.15929915,-0.2923359,0.77619797,-0.5057613,0.09792053,-0.08072232,-0.00033823206,-0.021328136,0.20393364,-0.54277885,1.4252039,1.4554416,-1.1062149,0.4437744,-0.69906807,0.79837805,0.18037271,0.5903796,-0.21317983,0.010697817,0.7240161,-200.0,200.0,-200.0,-138.20541022824884,-17.147798253354104,200.0,200.0,200.0,-200.0,-200.0,200.0,200.0,-0.063535206,-0.2882842,-0.6830091,1.5819292,-1.5926818,-0.016507851,0.07702367,0.14133279,-0.7105514,1.5402329,-1.0048414,-0.18663211,9.676101,-1.7063966,-4.689031,3.185983,-5.846718,15.523959,-10.115227,1.9584106,-1.6144463,-0.006764641,-0.42656273,4.078673
121,-0.032367423,-0.052789573,0.1411443,-0.006472288,0.014578862,-0.9998728,1.0,0.0,0.0,-0.0126894275,-0.29190648,0.101747036,-0.025849462,-0.74771315,0.028355664,0.03440904,0.15980688,0.09776336,-0.075981975,-0.13379711,-0.060853716,0.064806245,0.042275444,0.06977738,-0.20239912,0.6485566,-0.22697861,0.08596724,0.035443068,0.051766124,0.05087045,0.50041306,0.7466666,-0.47348574,0.018805448,0.7654152,-0.29987592,-0.1749173,-0.6315408,0.9918874,-1.2258434,0.2055244,0.28661305,0.72399884,0.18165287,200.0,-47.82011899840133,200.0,-200.0,-200.0,200.0,-200.0,200.0,200.0,-200.0,200.0,-200.0,-0.0126894275,-0.29190648,-0.698253,1.5741506,-1.5477132,0.028355664,0.03440904,0.15980688,-0.70223665,1.524018,-0.9337971,-0.060853716,1.2961249,0.8455089,1.3955475,-4.047982,12.971131,-4.5395722,1.7193449,0.70886135,1.0353224,1.017409,10.008261,14.933332
122,-0.028730871,-0.61843884,0.273091,-0.020875162,0.01671037,-0.99964243,1.0,0.0,0.0,-0.046788145,-0.27425906,0.14053428,-0.09751034,-0.56419915,-0.12746689,0.101971075,0.16249329,0.10762155,-0.045250773,0.037979424,0.05466992,-0.3714438,0.1117965,0.30340713,-0.5002432,1.1068602,-1.2317046,0.5665187,-0.0134127755,-0.07640033,0.36404604,0.6248733,0.34672502,0.61894274,0.3038104,-0.6310504,-0.24384385,-1.0281532,0.051086485,-0.4984867,0.8484358,-1.1588117,0.105835535,-1.2781825,-0.43528455,200.0,-200.0,190.22141006300131,200.0,200.0,200.0,-200.0,200.0,200.0,-200.0,200.0,-200.0,-0.046788145,-0.27425906,-0.65946573,1.5024897,-1.3641992,-0.12746689,0.101971075,0.16249329,-0.69237846,1.5547493,-0.7620206,0.05466992,-7.428876,2.23593,6.0681424,-10.004864,22.137203,-24.63409,11.330375,-0.2682555,-1.5280066,7.2809205,12.497465,6.9345
123,-0.7373798,-0.06948642,0.39271137,-0.035119686,0.035099734,-0.99876654,1.0,0.0,0.0,-0.06129304,-0.23009828,0.16188222,-0.09806836,-0.4642194,-0.21994987,0.16542403,0.19307455,0.075163424,0.030863285,0.058431804,0.014539715,0.13941453,0.3204162,0.086058885,-0.03465681,0.090693094,-0.029098272,0.1264157,0.26543316,-0.2419952,0.3551105,-0.32333902,-0.62668335,0.4986114,-1.0464928,-0.94922286,-0.3907358,-0.6984325,0.43066478,-0.61676043,-1.424413,0.13448241,-1.3013984,-0.036359496,-0.24022588,-200.0,200.0,-200.0,-200.0,-200.0,-200.0,200.0,200.0,-200.0,-200.0,-200.0,200.0,-0.06129304,-0.23009828,-0.6381178,1.5019317,-1.2642194,-0.21994987,0.16542403,0.19307455,-0.7248366,1.6308633,-0.7415682,0.014539715,2.7882905,6.4083242,1.7211777,-0.6931362,1.8138618,-0.58196545,2.5283139,5.3086634,-4.839904,7.10221,-6.46678,-12.533667
124,-0.040148977,0.05611586,0.11239277,-0.035190113,0.049369965,-0.9981604,1.0,0.0,0.0,0.014442596,-0.19689807,0.18167794,-0.11653268,-0.5270578,-0.122837625,0.1309735,0.21500659,0.06224072,0.06521058,0.02432841,-0.076154664,0.5730254,0.044321574,0.101176694,-0.1430185,-0.38140893,0.85331815,-0.41247606,-0.017539384,0.069396876,0.03225774,-0.10612371,-0.33894524,0.071305886,-0.92660433,0.8696894,-0.13680817,-0.8855254,-0.3988007,-0.05506985,-0.11275547,0.31588364,-0.94868284,-0.44704324,0.33118546,-200.0,-200.0,100.77788799464459,-200.0,-36.72148184807013,-7.139181781562058,200.0,-200.0,-200.0,-200.0,48.66293417171977,200.0,0.014442596,-0.19689807,-0.6183221,1.4834673,-1.3270578,-0.122837625,0.1309735,0.21500659,-0.7377593,1.6652106,-0.7756716,-0.076154664,11.460508,0.88643146,2.0235338,-2.86037,-7.6281786,17.066362,-8.249521,-0.35078767,1.3879374,0.6451548,-2.1224742,-6.778905
125,0.6614346,-0.4803645,0.21394219,-0.045192376,0.035783377,-0.9983372,1.0,0.0,0.0,0.10280917,-0.21412677,0.22200292,-0.14222968,-0.6435177,-0.058138255,0.055815667,0.17943339,0.11503363,0.03892815,-0.09077495,-0.034364905,0.24772654,-0.18994193,0.26208198,-0.10898357,-0.5295083,-0.10945201,-0.30175254,-0.3122232,0.3850871,-0.26389793,-0.76006824,0.65880555,-1.1692694,1.0616094,-0.18737261,0.23611064,0.04641901,-0.87380993,1.1592968,0.53001386,-0.9811858,0.16391566,-0.16237773,0.5686742,83.69536045623536,-200.0,49.44365963868029,-200.0,34.60244821625861,197.87309515041045,-200.0,-200.0,200.0,121.22230168247673,46.89523516858338,-200.0,0.10280917,-0.21412677,-0.5779971,1.4577703,-1.4435177,-0.058138255,0.055815667,0.17943339,-0.6849664,1.6389282,-0.89077497,-0.034364905,4.9545307,-3.7988384,5.2416396,-2.1796713,-10.590165,-2.1890402,-6.035051,-6.244464,7.7017417,-5.2779584,-15.2013645,13.176111
126,-0.004126334,0.054904815,0.23394878,-0.052443705,0.024453701,-0.99832445,1.0,0.0,0.0,0.08875204,-0.22717656,0.21886963,-0.12494421,-0.6405596,-0.19045116,0.060802404,0.14717284,0.1393283,0.021872282,-0.18771279,0.14939126,-0.3304737,0.03470599,-0.24804533,0.24454568,0.45971772,-1.1127822,0.28644785,-0.030947972,-0.09034917,0.06526438,-0.092139564,0.91007006,0.15392746,0.38687977,-0.4303716,-0.6728559,0.045864746,0.26805624,0.20259817,0.9508357,-0.11763865,0.4811387,0.16474693,-0.16926119,200.0,200.0,-200.0,200.0,200.0,-68.4469826311232,-200.0,200.0,-200.0,200.0,200.0,-200.0,0.08875204,-0.22717656,-0.5811304,1.4750558,-1.4405596,-0.19045116,0.060802404,0.14717284,-0.6606717,1.6218723,-0.9877128,0.14939126,-6.6094737,0.69411975,-4.9609065,4.8909135,9.194354,-22.255644,5.7289567,-0.6189594,-1.8069834,1.3052876,-1.8427912,18.2014
127,-0.7329846,0.566376,0.01609898,-0.037628733,0.041017625,-0.9984496,1.0,0.0,0.0,0.07450499,-0.19068334,0.15786713,-0.09059441,-0.45579737,-0.30708897,0.116147585,0.17135441,0.08044964,0.0687021,-0.110866666,0.22124833,0.094901055,0.2960244,-0.34149596,0.106920235,1.0805057,-0.15097556,0.23240052,0.2412102,-0.42486444,0.3547407,0.58502406,-0.09281705,0.68829,-1.4937906,1.4047247,-0.26469588,-0.9949235,0.29397473,-0.80332273,-0.8706209,0.039537873,-1.4881247,-0.4964125,-0.8660726,-64.09023599319272,200.0,-6.385590618305002,200.0,-21.327265026989153,-200.0,86.48135255646272,200.0,-200.0,-200.0,-63.341758780991086,200.0,0.07450499,-0.19068334,-0.6421329,1.5094056,-1.2557974,-0.30708897,0.116147585,0.17135441,-0.7195504,1.6687021,-0.9108667,0.22124833,1.8980211,5.920488,-6.829919,2.1384046,21.610115,-3.019511,4.6480103,4.824204,-8.497289,7.0948143,11.700481,-1.856341
128,-0.091224805,0.15001112,0.061832197,-0.025362635,0.05606817,-0.99810475,1.0,0.0,0.0,0.15677851,-0.16114277,0.13929456,-0.10667193,-0.34772223,-0.22726925,0.099166416,0.19338813,0.045938253,0.10485721,-0.100584626,0.09552596,0.6683419,0.02476806,0.08943151,-0.21963902,0.098460846,0.84982616,-0.3340778,0.0062175416,0.0004977858,0.05706593,-0.38308126,-1.0670656,-0.26521122,-0.77906907,0.9503528,-0.06963019,-0.9638422,-0.26460105,-0.63728917,-0.26571152,0.6495936,-1.4015384,-0.47014156,-0.107113175,-200.0,-200.0,15.587451735538771,-200.0,-200.0,-200.0,200.0,-200.0,200.0,-129.6628994533067,-200.0,200.0,0.15677851,-0.16114277,-0.66070545,1.4933281,-1.1477222,-0.22726925,0.099166416,0.19338813,-0.75406176,1.7048572,-0.90058464,0.09552596,13.3668375,0.49536118,1.7886301,-4.3927803,1.969217,16.996523,-6.6815557,0.12435083,0.009955716,1.1413186,-7.661625,-21.341312
129,0.68385243,-0.44296396,0.64380574,-0.031622265,0.042994402,-0.99857473,1.0,0.0,0.0,0.23485433,-0.1805825,0.17645234,-0.11833477,-0.422211,-0.15227178,-0.03483804,0.15864347,0.093251824,0.08302307,-0.23201591,-0.022007797,0.1590939,-0.18803391,0.27939832,-0.010805392,-0.80087817,-0.047668647,-0.8598841,-0.32985705,0.39851093,-0.2511986,-0.6387113,-0.28148606,-1.2550473,0.7817558,-0.021875601,0.86355656,0.026392385,-0.9697896,1.1100283,0.5586212,-0.7357812,-0.37745452,-0.08570769,1.0207616,200.0,-200.0,200.0,-200.0,200.0,200.0,-200.0,-200.0,200.0,113.70180422617037,-200.0,-200.0,0.23485433,-0.1805825,-0.6235477,1.4816653,-1.222211,-0.15227178,-0.03483804,0.15864347,-0.7067482,1.6830231,-1.0320159,-0.022007797,3.181878,-3.760678,5.5879664,-0.21610783,-16.017563,-0.95337296,-17.197681,-6.597141,7.9702187,-5.0239716,-12.774225,-5.629721
130,0.11922795,0.09959503,0.6853215,-0.0368246,0.029252892,-0.9988935,1.0,0.0,0.0,0.20351991,-0.19600435,0.17959285,-0.087984085,-0.47390407,-0.27220967,-0.14170025,0.11881886,0.13884372,0.020623803,-0.25224787,0.029639076,-0.4152091,0.0067228065,-0.20710924,0.28379902,0.18511535,-1.050631,-0.26878056,-0.08130887,0.10562475,-0.36047307,0.29725382,0.6995899,0.05071082,0.7762429,-0.43358105,-1.1047797,0.233303,-0.08887133,1.3363044,0.89280534,-0.03867412,0.1270827,0.24359305,-0.034004964,200.0,200.0,-200.0,-200.0,95.88558415289626,200.0,-200.0,200.0,-200.0,200.0,200.0,-200.0,0.20351991,-0.19600435,-0.62040716,1.5120159,-1.2739041,-0.27220967,-0.14170025,0.11881886,-0.6611563,1.6206238,-1.0522479,0.029639076,-8.304182,0.13445613,-4.1421847,5.67598,3.702307,-21.01262,-5.3756113,-1.6261774,2.112495,-7.209461,5.945076,13.991798
131,-0.6036521,0.69764775,0.2780692,-0.018589785,0.040938526,-0.9989887,1.0,0.0,0.0,0.14353594,-0.16909832,0.11537796,-0.046653867,-0.32989007,-0.3774695,-0.12977639,0.13951488,0.1166445,-0.01745975,-0.111982405,0.06504857,-0.23017533,0.24445069,-0.40763068,0.1414831,1.1199538,-0.09834293,0.32743844,0.24348044,-0.27401578,-0.057757672,0.7711657,-0.17370842,0.56975424,-1.1710604,1.5738338,0.10589193,-0.97376764,0.7212477,-0.18545021,-0.8903594,0.20159039,-0.10897907,0.33621752,-0.7248261,200.0,200.0,-77.11396053515983,200.0,-56.94881054006123,-61.16488299873359,48.310671214591196,200.0,-200.0,-200.0,102.44109510282442,200.0,0.14353594,-0.16909832,-0.68462205,1.5533462,-1.1298901,-0.3774695,-0.12977639,0.13951488,-0.6833555,1.5825403,-0.9119824,0.06504857,-4.6035066,4.889014,-8.152614,2.8296618,22.399075,-1.9668586,6.548769,4.869609,-5.4803157,-1.1551534,15.423314,-3.4741685
132,0.024470381,0.07255637,0.13866305,-0.004117282,0.051027864,-0.99868876,1.0,0.0,0.0,0.16246305,-0.1469027,0.070661545,-0.010884166,-0.21386188,-0.2854647,-0.12258293,0.1581845,0.101015866,-0.0474993,0.040570974,-0.07724481,0.36167264,-0.0018390183,-0.075460605,0.19262819,0.13777697,0.91616535,-0.11872786,-0.017821223,0.06459408,-0.19085178,0.64399886,-1.1489047,0.15660813,-0.3773743,1.0325093,-0.25572342,-1.3806354,-0.2500948,-0.6271694,-0.42407236,0.5260805,-0.2814578,-0.51368505,-0.4025201,-24.074454692737348,-200.0,164.12719327379114,56.858503694090075,-54.785173409214394,-200.0,200.0,-200.0,200.0,49.0547746532113,-200.0,200.0,0.16246305,-0.1469027,-0.72933847,1.5891159,-1.0138619,-0.2854647,-0.12258293,0.1581845,-0.69898415,1.5525007,-0.75942904,-0.07724481,7.233453,-0.036780365,-1.509212,3.8525639,2.7555394,18.323307,-2.3745573,-0.35642445,1.2918817,-3.8170354,12.879977,-22.978094
133,0.7015872,-0.50043696,0.6612421,-0.012936692,0.034560774,-0.99931884,1.0,0.0,0.0,0.18359661,-0.1693496,0.09894866,-0.010150433,-0.29430038,-0.20900968,-0.20119089,0.14401644,0.1414972,-0.0628798,-0.044475198,-0.19993024,-0.020023061,-0.19712663,0.32136297,-0.14366895,-0.84377855,-0.02041451,-0.62694895,-0.20270972,0.3746458,-0.21659505,-0.7626669,-0.4220297,-0.8393237,0.65713316,-0.34518564,-0.58248836,-0.8733758,-1.0053355,1.1365795,0.34928003,-1.0878568,0.68866175,-0.38554293,0.5422528,-200.0,-200.0,200.0,-200.0,-200.0,-1.7302550327752328,-45.13785392299807,-200.0,200.0,-200.0,-200.0,-120.4301951428524,0.18359661,-0.1693496,-0.70105135,1.5898496,-1.0943004,-0.20900968,-0.20119089,0.14401644,-0.6585028,1.5371202,-0.8444752,-0.19993024,-0.4004612,-3.9425325,6.4272594,-2.873379,-16.87557,-0.4082902,-12.538979,-4.0541945,7.4929156,-4.331901,-15.253337,-8.440594
134,0.008944022,0.06093714,0.84086114,-0.018777175,0.022156296,-0.9995782,1.0,0.0,0.0,0.11546746,-0.18196245,0.1306532,-0.049973726,-0.4826898,-0.32151678,-0.2598225,0.13328905,0.16797566,-0.06702292,-0.16260815,-0.17475507,-0.57350844,0.052958906,0.0074838446,0.073387794,-0.6094235,-0.8721711,-0.026628027,0.07651355,-0.042767446,0.14302488,-0.48417616,0.5746271,0.09228477,0.85395366,-0.22581623,-0.7746924,0.10316928,0.111465305,1.0633215,0.69820327,-0.044476513,0.85792655,-0.24250402,0.43990144,200.0,200.0,-200.0,200.0,38.83443669304927,200.0,-200.0,200.0,-200.0,-200.0,72.66983037381169,-200.0,0.11546746,-0.18196245,-0.6693468,1.5500263,-1.2826898,-0.32151678,-0.2598225,0.13328905,-0.63202435,1.5329771,-0.96260816,-0.17475507,-11.470169,1.0591781,0.14967689,1.4677558,-12.18847,-17.443422,-0.5325605,1.530271,-0.8553489,2.8604975,-9.683523,11.492541
135,-0.70483744,0.63219047,0.26154765,-0.0016136502,0.037558727,-0.99929315,1.0,0.0,0.0,0.061525263,-0.14881295,0.11227673,-0.035921574,-0.49292976,-0.39117804,-0.1932482,0.18261841,0.11557543,-0.0044323206,-0.19883496,0.01114209,-0.02562922,0.25596178,-0.16988127,0.069945216,0.37226462,0.05654807,0.60701865,0.3820083,-0.4068589,0.42346296,-0.084677644,0.93264526,1.0929235,-1.5333866,1.1964767,-0.47890335,0.12442748,0.19914807,0.13000739,-1.2630183,0.34060666,-0.90740067,-0.16350894,-0.5283424,200.0,200.0,200.0,200.0,-16.09708686085142,-74.50152519096127,130.08353544917478,200.0,-200.0,-200.0,200.0,200.0,0.061525263,-0.14881295,-0.6877233,1.5640785,-1.2929298,-0.39117804,-0.1932482,0.18261841,-0.6844246,1.5955677,-0.99883497,0.01114209,-0.5125844,5.1192355,-3.3976252,1.3989043,7.4452925,1.1309614,12.140373,7.6401663,-8.137177,8.469259,-1.6935529,18.652905
136,-0.16663425,-0.020461284,-0.08948184,0.009025953,0.05421799,-0.9984883,1.0,0.0,0.0,0.12535651,-0.12467494,0.11735082,-0.043518662,-0.33393854,-0.2736077,-0.08078291,0.2309434,0.073883235,0.039512277,-0.18783718,0.09210347,0.5852703,0.017693019,0.19392417,-0.14532246,0.9690858,0.9654507,0.44636104,0.13132046,-0.02545534,0.06372188,0.03399023,-0.029247195,-0.068686604,0.02777091,0.8715737,-0.45316052,0.38390994,-0.27971315,-0.8061494,-0.74927676,0.67044497,-1.1972573,-0.22637384,-0.89255536,-200.0,-200.0,200.0,-200.0,30.168978066515532,-200.0,200.0,-200.0,200.0,-200.0,-37.219356799818456,47.65444761259539,0.12535651,-0.12467494,-0.6826492,1.5564814,-1.1339386,-0.2736077,-0.08078291,0.2309434,-0.7261168,1.6395123,-0.9878372,0.09210347,11.705405,0.35386035,3.8784833,-2.906449,19.381716,19.309013,8.92722,2.626409,-0.5091068,1.2744375,0.6798046,-0.5849439
137,-0.11070414,-0.7675633,0.5928705,-0.00730399,0.05974782,-0.99818677,1.0,0.0,0.0,0.18305065,-0.10870152,0.18086737,-0.0855397,-0.10251516,-0.17847586,-0.06546953,0.24901088,0.1238246,0.01601839,-0.19953984,-0.020798843,0.04395306,0.124760926,0.4064505,-0.22687148,1.0459396,0.100683205,-0.23052938,0.050389737,0.48234168,-0.27026606,-0.059712697,-1.0030836,-1.0390286,0.35643712,-0.71711105,0.7326028,0.2410988,-0.33359644,-0.19024232,-0.13550445,-0.6460521,0.48353326,-0.039871402,0.39928696,-200.0,-200.0,200.0,-200.0,6.0163192089142115,-200.0,-200.0,160.41684039576614,200.0,-200.0,-74.30891612847438,-200.0,0.18305065,-0.10870152,-0.61913264,1.5144603,-0.9025152,-0.17847586,-0.06546953,0.24901088,-0.6761754,1.6160184,-0.99953985,-0.020798843,0.8790612,2.4952185,8.12901,-4.5374293,20.91879,2.013664,-4.6105876,1.0077947,9.646833,-5.405321,-1.1942539,-20.061672
138,-0.15761097,-0.25662813,0.9313236,-0.025124196,0.066542774,-0.9974672,1.0,0.0,0.0,0.12780267,-0.08189472,0.1936481,-0.041886926,-0.016383052,-0.21616745,-0.10762265,0.25338706,0.17860532,-0.0054119825,-0.15440786,-0.11156603,-0.5196519,0.13792954,-0.13286789,0.41663143,0.49575314,-0.26232356,-0.15717255,-0.00295438,0.09086556,0.03945364,0.227896,-0.0027354104,0.32135305,-1.0196106,-0.6382856,0.20011808,-0.5822809,0.24186523,0.63538414,-0.7889127,-0.41777846,-0.7071777,0.4198196,0.31278473,-13.88714652054773,-200.0,-200.0,200.0,21.561954114557096,200.0,-200.0,200.0,-200.0,200.0,76.48720243325016,27.23727904869145,0.12780267,-0.08189472,-0.6063519,1.5581131,-0.81638306,-0.21616745,-0.10762265,0.25338706,-0.6213947,1.594588,-0.9544079,-0.11156603,-10.393038,2.758591,-2.6573577,8.332628,9.915063,-5.246471,-3.1434507,-0.059087597,1.8173112,0.7890728,4.55792,-0.054708205
139,0.44758332,0.40757567,0.22988074,-0.019394144,0.059905242,-0.99801564,1.0,0.0,0.0,0.07950695,-0.08210551,0.14106244,0.051117897,-0.022110045,-0.15777332,-0.067013934,0.22946973,0.16423285,-0.015385509,-0.01104486,-0.013089687,-0.016056405,-0.11206106,-0.35935897,0.4628683,-0.45603785,0.7382013,0.4923997,-0.21488033,-0.19177921,-0.1272042,0.9237402,0.7021759,1.0697926,-0.46220973,0.7224459,-1.6033845,-1.5300792,-0.43850598,0.24091108,1.2022533,0.13299155,-0.48156482,0.1155436,0.061764985,200.0,-200.0,-200.0,-200.0,-44.507408033403294,-35.7977803463458,200.0,-200.0,-200.0,-152.61049596707022,-200.0,183.12354413682783,0.07950695,-0.08210551,-0.6589376,1.6511179,-0.82211006,-0.15777332,-0.067013934,0.22946973,-0.63576716,1.5846145,-0.8110449,-0.013089687,-0.3211281,-2.2412212,-7.187179,9.257366,-9.120757,14.764026,9.847994,-4.2976065,-3.8355842,-2.5440838,18.474804,14.043518
140,0.49831405,0.03152044,-0.08839805,-0.011459009,0.040173143,-0.99912703,1.0,0.0,0.0,0.13165873,-0.10899831,0.109824955,0.10527742,-0.22016853,-0.11378468,0.036499012,0.19905008,0.13670349,0.0058379173,0.029124022,0.034589306,0.48452002,-0.14454363,0.012236944,0.12506686,-1.428157,-0.20403643,0.5084075,-0.13129662,-0.036846075,0.0443495,0.21222857,0.07889913,0.02094621,0.37314042,0.33701435,-0.6111012,-0.8146621,-1.2536854,-0.92327714,0.83939195,0.9951807,1.2038853,0.93045866,-0.23018444,-112.24668725882509,200.0,59.73230993328338,-200.0,189.20865593090275,60.885940709206,200.0,-200.0,200.0,-200.0,-200.0,-200.0,0.13165873,-0.10899831,-0.69017506,1.7052774,-1.0201685,-0.11378468,0.036499012,0.19905008,-0.6632965,1.605838,-0.770876,0.034589306,9.6904,-2.8908725,0.24473889,2.5013373,-28.563139,-4.0807285,10.168149,-2.6259322,-0.7369215,0.88698995,4.244571,1.5779825
141,-0.086712256,-0.6100687,0.6299001,-0.024535444,0.033329293,-0.99914324,1.0,0.0,0.0,0.17375262,-0.106776245,0.15070254,0.09476721,-0.45190018,-0.2662469,0.06931688,0.20175496,0.14969975,0.035809398,0.14573449,-0.03669424,-0.017150199,0.13752012,0.3328484,-0.19044188,-0.91622585,-1.2187195,-0.10913252,0.12566209,0.1329027,0.23625505,0.8751459,-0.4416325,-0.83110523,0.110964924,-0.5658129,-1.2356957,-0.22334148,-0.42134282,-0.26886556,0.38498724,-0.4497594,-0.3838917,0.25059056,0.43670064,-200.0,200.0,200.0,200.0,200.0,50.80450686603001,-200.0,200.0,75.66333530380791,-200.0,200.0,-200.0,0.17375262,-0.106776245,-0.6492975,1.6947672,-1.2519002,-0.2662469,0.06931688,0.20175496,-0.65030026,1.6358094,-0.6542655,-0.03669424,-0.343004,2.7504022,6.656968,-3.8088374,-18.324516,-24.37439,-2.1826503,2.5132418,2.6580539,4.725101,17.502918,-8.83265
142,-0.58782655,0.01160526,1.4137676,-0.03384133,0.050923668,-0.998129,1.0,0.0,0.0,0.10957719,-0.0622128,0.19405276,0.03736663,-0.5274064,-0.4068224,0.0027022562,0.24609919,0.15987831,0.071003795,0.22247046,-0.020742241,-0.56898314,0.25850195,0.12882517,-0.3618568,0.06292628,-0.27956188,-0.48418543,0.26876292,-0.019631328,0.12406305,0.08877903,0.5102321,0.34622815,-1.3173751,-0.3997889,-0.6159472,0.44772434,0.8527373,0.1145193,-1.2790542,-0.49580225,0.12901509,-0.7147532,0.3086125,-92.98500741901393,25.672147840015157,-200.0,-200.0,-50.60225086650938,200.0,-200.0,99.85270714720542,-200.0,-200.0,200.0,200.0,0.10957719,-0.0622128,-0.60594726,1.6373667,-1.3274064,-0.4068224,0.0027022562,0.24609919,-0.6401217,1.6710038,-0.57752955,-0.020742241,-11.3796625,5.1700387,2.5765033,-7.237136,1.2585255,-5.5912375,-9.683708,5.3752584,-0.39262655,2.481261,1.7755806,10.204641
