step,obs_0,obs_1,obs_2,obs_3,obs_4,obs_5,obs_6,obs_7,obs_8,obs_9,obs_10,obs_11,obs_12,obs_13,obs_14,obs_15,obs_16,obs_17,obs_18,obs_19,obs_20,obs_21,obs_22,obs_23,obs_24,obs_25,obs_26,obs_27,obs_28,obs_29,obs_30,obs_31,obs_32,obs_33,obs_34,obs_35,obs_36,obs_37,obs_38,obs_39,obs_40,obs_41,obs_42,obs_43,obs_44,torque_0,torque_1,torque_2,torque_3,torque_4,torque_5,torque_6,torque_7,torque_8,torque_9,torque_10,torque_11
19,0.005164621,0.10247323,-0.25685164,-0.064980924,-0.021459213,-0.99765575,1.0,0.0,0.0,-0.060232796,0.004290653,0.223288,-0.022323132,-0.13371831,-0.023907015,-0.048202384,0.027474867,0.009285808,0.03691244,0.0146666765,-0.013194167,-0.015849313,0.005535995,0.022909695,-0.02499677,-0.025620608,-0.018148389,-0.18215649,-0.0153567735,-0.05891673,-0.017148063,0.07198112,-0.060115512,-0.8696964,0.007926181,1.984955,-0.91871387,-0.65954506,0.03902814,-0.43117863,0.008781381,-0.9195469,-0.29253525,-0.018650375,-0.018905375,200.0,28.776824331422645,200.0,-142.4222122682659,-12.450119373216051,3.125726200554589,-200.0,-65.21527228463881,-200.0,-200.0,-28.561066175083027,-93.28465698896358
20,-0.054099776,0.07303092,-0.24175006,-0.06164568,-0.023475798,-0.997822,1.0,0.0,0.0,-0.07973584,-0.0028127783,0.23354983,-0.030843377,-0.14555603,-0.024847766,-0.106508054,0.021465538,-0.0011920929,0.03222847,0.01974845,-0.022657353,-0.02015241,0.00068524014,0.062205758,-0.039859165,-0.061650194,0.058270194,-0.24852899,-0.0028973613,-0.040721796,-0.0319439,0.02096319,-0.058410753,-0.9621986,0.2930587,1.6651816,-0.42916214,-0.6192323,0.32973382,-0.6565668,0.10725167,-1.2698874,-0.36497584,0.09097988,0.09449208,-200.0,3.603530317270528,-26.499716110737722,-51.75422967815899,-200.0,200.0,200.0,73.67027071605156,134.0177565986566,-192.30787857464682,200.0,-200.0
21,-0.127486,0.11431874,-0.3725217,-0.056678426,-0.020985903,-0.9981719,1.0,0.0,0.0,-0.08438588,0.00037712572,0.2418893,-0.035602093,-0.14828223,-0.019543262,-0.12354792,0.022123726,-0.014197946,0.029417872,0.019845486,-0.022941105,-0.09553914,0.022650914,0.056723274,-0.03552517,-0.074392565,0.050373223,0.021699868,0.0055943173,-0.05029921,-0.017484248,0.067771666,0.05093215,-1.0640275,0.2508073,1.6198252,-0.5547085,-0.1293677,0.4277765,-0.6391567,0.2935621,-1.6048064,-0.4871216,0.30716977,0.10489431,-200.0,147.6467914282882,200.0,-145.1556792203803,-200.0,200.0,193.86355105010188,-121.1708274881567,-44.55463824843275,-78.70701767432519,200.0,200.0
22,-0.109650746,0.13091262,-0.48522258,-0.05065817,-0.016306587,-0.9985829,1.0,0.0,0.0,-0.10102062,0.0037456898,0.24637729,-0.036844254,-0.1625917,-0.0055672033,-0.123731144,0.024583861,-0.027618349,0.026435614,0.039353848,-0.014827938,0.0021564057,0.01462965,0.029810581,-0.021735491,-0.04699775,0.04815052,0.023987947,0.007229624,-0.07315672,-0.02581555,-0.011276992,0.06474092,-1.0291483,0.3316552,1.577679,-0.3296123,0.20082435,0.42097944,-0.44851616,0.3931342,-1.8155427,-0.64725304,0.5747392,0.014084425,177.9580539199926,8.184283798692363,43.83270477483836,45.5130006105895,-200.0,200.0,200.0,-30.583888315212775,-75.4089939197853,-31.324797220849916,-200.0,200.0
23,-0.18009615,0.105377436,-0.49144164,-0.04496288,-0.012158649,-0.99891466,1.0,0.0,0.0,-0.107171424,0.007248993,0.25300568,-0.0401932,-0.14780724,0.0017038077,-0.12261402,0.028139645,-0.043580472,0.019990087,0.048194647,-0.012279143,-0.08105774,0.030378554,0.06924188,-0.050287653,0.2032396,0.23631449,0.030470928,0.035299186,-0.07841055,-0.009592938,0.021699639,0.047405522,-1.2199295,0.351995,1.4110891,-0.32414842,0.29299188,0.2697794,-0.5090731,0.54179496,-2.0604248,-0.8645482,0.6431971,-0.04538462,-200.0,153.4098466114384,200.0,-87.71042567666187,200.0,200.0,23.375278050309838,142.53538571555592,-200.0,-79.88365040178189,-200.0,200.0
24,-0.2106684,0.13688989,-0.56213987,-0.03962814,-0.00785414,-0.99918365,1.0,0.0,0.0,-0.11370557,0.013039354,0.254704,-0.039933562,-0.14365435,0.0033233238,-0.12339192,0.03431457,-0.062024355,0.013904095,0.050673544,-0.018794924,-0.056419384,0.060004752,0.022665929,-0.0149997985,0.105371825,0.09059169,0.019802647,0.059682637,-0.0938833,-0.03616103,0.098716825,0.024474788,-1.4109001,0.5252408,1.073421,-0.04509244,0.62326163,0.3110229,-0.6189359,0.7107912,-2.4382133,-1.1370057,0.85371166,-0.2135309,-200.0,154.22032142190346,197.48876919777913,-82.71948332165113,200.0,133.02326679291883,-6.007529794328892,200.0,-200.0,-116.48761008163609,200.0,200.0
25,-0.092641965,0.060270112,-0.6165,-0.03399943,-0.0029845028,-0.9994174,1.0,0.0,0.0,-0.12585823,0.017980428,0.25013727,-0.031232357,-0.12202752,0.021431975,-0.13364045,0.04488697,-0.0794003,0.0065672398,0.06356472,-0.020809539,-0.056616683,0.0062070847,0.03705408,-0.019657155,0.014217177,0.023561457,0.0034520866,0.014735361,-0.06005394,-0.04975708,0.10145121,-0.020611977,-1.4151137,0.40126228,1.0517981,-0.39840811,0.42541325,0.4355183,-0.8002384,0.8336751,-2.380209,-1.1523641,1.0822073,-0.09527424,200.0,177.93911547781664,200.0,-200.0,-200.0,200.0,-200.0,-200.0,200.0,-200.0,200.0,-36.667040827626124
26,-0.18000641,0.21792318,-0.7257464,-0.027804542,0.0008032902,-0.99961305,1.0,0.0,0.0,-0.13986267,0.022378113,0.24879938,-0.032215595,-0.11159319,0.019754319,-0.13357773,0.05187781,-0.09871316,-0.0021345615,0.08328277,-0.01462699,-0.021123603,0.0546977,-0.017401075,-0.008341438,0.03697085,-0.13758278,0.03316014,0.073198505,-0.114541784,-0.07403108,0.27031755,0.0019939998,-1.3520379,0.37407762,1.200427,-0.56994796,-0.14243726,0.28262177,-0.9827872,0.9255745,-2.3448997,-1.2089953,1.0183104,-0.12815493,200.0,72.80967863896424,-14.925579335332671,10.378618020542092,-7.882087493999336,-200.0,102.87779370610926,200.0,-200.0,-200.0,200.0,-17.821667474279526
27,-0.08353718,0.14540175,-0.6796527,-0.021605039,0.0040226746,-0.9997585,1.0,0.0,0.0,-0.14668058,0.026559375,0.2492047,-0.035129547,-0.11329967,0.02220515,-0.14213856,0.06275043,-0.11796206,-0.013967752,0.1131956,-0.015045796,-0.015976075,0.019841893,0.005452554,-0.019690767,0.07612917,0.03989008,-0.04815,0.04746288,-0.08533165,-0.053700726,0.086911336,-0.04957782,-1.18537,0.3525015,1.0978281,-0.7333203,-0.24194337,0.36405128,-1.1419427,1.1150254,-2.2779741,-1.278749,0.945653,-0.1051023,200.0,68.1438489165743,-58.30028727007064,27.311619828417577,200.0,200.0,-200.0,66.87237803543167,11.87681605858495,-200.0,147.89431769570572,-200.0
28,-0.090104245,0.1922773,-0.714181,-0.014804202,0.006614385,-0.9998685,1.0,0.0,0.0,-0.1523889,0.02922112,0.24996167,-0.04120922,-0.107660234,0.02052284,-0.14781581,0.07142694,-0.13479161,-0.022501945,0.1215207,-0.019995993,-0.0022118832,0.01905653,-0.00023823795,-0.029373249,0.07604136,0.041406926,-0.053322017,0.05449781,-0.07595193,-0.04954918,0.056405813,-0.058605965,-1.2292773,0.27719498,1.1493864,-0.9163703,-0.27976328,0.40208972,-1.1953642,1.0355405,-2.2865486,-1.1562253,0.76587766,-0.29453304,200.0,69.90667412353059,1.3370145164324185,34.66465809334983,200.0,200.0,-200.0,97.91985551226827,5.934292602812548,-200.0,65.8370519374476,-127.24095233590221
