step,obs_0,obs_1,obs_2,obs_3,obs_4,obs_5,obs_6,obs_7,obs_8,obs_9,obs_10,obs_11,obs_12,obs_13,obs_14,obs_15,obs_16,obs_17,obs_18,obs_19,obs_20,obs_21,obs_22,obs_23,obs_24,obs_25,obs_26,obs_27,obs_28,obs_29,obs_30,obs_31,obs_32,obs_33,obs_34,obs_35,obs_36,obs_37,obs_38,obs_39,obs_40,obs_41,obs_42,obs_43,obs_44,torque_0,torque_1,torque_2,torque_3,torque_4,torque_5,torque_6,torque_7,torque_8,torque_9,torque_10,torque_11
20,-0.24456005,0.38525525,-0.12585318,-0.053479195,0.05251905,-0.9971869,1.0,0.0,0.0,0.012877084,0.00095060386,0.2617051,-0.10134208,-0.6529824,0.09260407,0.0549875,0.18493266,-0.10591465,0.13863254,-0.34511787,0.06600785,0.08799141,0.060858287,-0.12447567,0.14437924,-0.18028387,0.1570537,0.42975053,0.026143124,-0.18305762,-0.14093944,0.07798364,-0.7418086,-0.4324899,-0.7458374,0.5036974,-0.09137453,-1.2291532,0.38251576,-0.88472307,-0.04554338,0.6043566,-0.27049923,-0.31371,-0.17181113,-199.47339,-205.69315,-211.25809,180.43126,-199.84245,199.83868,172.07587,-274.04944,-213.51733,-3.5050335,-8.896202,-102.35002
21,0.31597218,-0.06103175,0.36853018,-0.04749266,0.05044088,-0.9975972,1.0,0.0,0.0,-0.018550627,-0.0145692965,0.26668668,-0.09254551,-0.7242059,0.15695572,0.09583849,0.1664374,-0.10492271,0.08250284,-0.33652622,-0.020948928,-0.358745,-0.19339786,0.12789822,-0.005260776,-0.20597763,0.3283035,0.0198731,-0.18184757,0.16090691,-0.39325315,0.0329423,-0.24231175,0.08935604,-0.036960963,-0.29373264,-0.34579396,-0.96304023,-0.23939154,-0.6192151,0.41716644,0.45541075,0.24180204,-0.16283576,0.7769441,-194.83955,-235.6951,145.53015,-42.3846,216.51212,-28.699503,-191.42241,-172.02708,237.48805,-186.92538,-1.460243,66.549965
22,-0.0432639,-0.07572469,0.098065816,-0.049865015,0.04700736,-0.9976492,1.0,0.0,0.0,-0.045021925,-0.031884022,0.29156947,-0.10784173,-0.73031193,0.15829152,0.054850247,0.15599225,-0.06415218,0.016216159,-0.29953688,-0.007443643,0.04645082,-0.016460879,0.12445914,-0.13247885,0.040545538,-0.25397286,-0.3916549,0.039369054,0.24000084,-0.27964005,0.198196,0.32089752,0.55211866,0.88695264,-0.98006445,0.059660062,-1.0524427,0.06527293,0.3658043,0.60376626,-0.542168,0.8226612,-0.35610184,0.3342565,199.37268,37.338257,-203.59134,-217.06303,23.75357,-200.87566,-206.10312,171.50436,205.02258,183.08868,-12.225029,199.5042
23,-0.58173937,0.3711465,-0.38315144,-0.043208696,0.06020697,-0.9972503,1.0,0.0,0.0,0.013940057,-0.0074748644,0.2829991,-0.103476405,-0.71936256,0.13155006,0.022798395,0.18233542,-0.052256584,-0.0091866255,-0.3025779,0.07373745,0.49703905,0.2324429,-0.1801164,0.1417181,0.05369118,-0.101377405,0.03908011,0.1983103,-0.09621869,0.018497644,-0.06944209,0.35660487,-0.5118662,-1.1551808,1.1843617,0.41386813,-0.8609498,0.27791125,0.17685999,-1.3675512,0.8325897,-0.44911948,-0.13765778,-0.024860136,207.30617,146.85428,-304.91125,89.68642,-10.338058,12.201107,218.95277,-301.03384,-129.64621,504.11627,14.470196,-132.7767
24,0.06811101,-0.2426452,-0.41413227,-0.043518804,0.0686166,-0.9966935,1.0,0.0,0.0,0.068464085,0.007326457,0.2653727,-0.061823726,-0.71041816,0.1552781,0.049930755,0.19872914,-0.0614478,0.003262043,-0.27587205,0.07707379,0.08525472,-0.050904103,-0.010391184,0.26489088,0.035869297,0.17490833,0.15283814,-0.003570507,0.020648044,0.06890707,0.19158007,-0.14676547,-0.6155759,-0.16494364,-0.21513416,-0.37514746,-0.7147244,0.12486772,-0.5265976,0.09231075,-0.14509067,-0.74248046,-0.053305246,-0.2795501,-200.1758,-196.90611,207.5151,184.7988,-6.041916,-7.3853254,13.234337,-44.66864,42.04579,8.745499,-3.9067206,-27.787247
25,0.38248575,0.24729432,0.044162128,-0.041937534,0.05707915,-0.9974884,1.0,0.0,0.0,0.037855726,-0.024538653,0.24906874,-0.022443056,-0.703715,0.15445848,0.038968008,0.18771824,-0.069630325,0.009058952,-0.22176772,0.0018462881,-0.34009218,-0.21428552,-0.13338035,0.1365198,0.028971462,-0.04312995,-0.21833484,-0.08714327,-0.07594314,0.006676727,0.25985917,-0.43503013,-0.19927773,0.27197006,-0.24345322,-1.2387823,-1.0695479,-0.37815645,-0.17182335,0.59323144,-0.7188841,-0.9892361,-0.54656816,0.505232,-199.76593,27.838003,-275.4479,-250.00542,-6.4627075,0.47114944,-196.11687,-162.4288,-42.96067,-18.986069,-24.190838,17.041565
26,-0.12313937,0.788928,0.12849922,-0.02014305,0.053136997,-0.9983841,1.0,0.0,0.0,-0.02282659,-0.04123096,0.20607996,-0.012854934,-0.7016625,0.081253454,-0.0075348644,0.18468827,-0.105944395,0.022924304,-0.22039849,-0.043907598,-0.26860294,0.026022006,-0.27998546,-0.024375893,0.0051788436,-0.60602,-0.21988033,0.044770118,-0.26846907,0.11904021,-0.19893503,-0.058454193,0.59864736,0.5333885,1.4413588,0.1972977,-0.48397577,-0.39827064,0.3009246,0.058114983,1.2746532,0.796566,0.03855028,0.63394815,28.792856,285.55353,-201.53285,-219.28207,0.443985,-101.05455,21.69716,17.22792,24.888199,161.2079,-156.29759,131.1591
27,-0.17360634,0.15703672,-0.3488115,-0.002838109,0.05886725,-0.9982618,1.0,0.0,0.0,-0.027701044,-0.02483304,0.16886526,-0.0035122633,-0.6591163,-0.037784237,-0.0068897516,0.18154362,-0.14602005,0.06244445,-0.1994201,0.010183624,0.1744231,0.12410896,-0.10900166,0.103975296,0.2543796,-0.5343539,0.18469016,-0.065207936,-0.14348832,0.2622418,0.3072173,0.5392436,0.09182159,-1.0861079,0.6832674,0.054565743,-0.3409317,0.7540796,-0.08056633,-0.77970296,0.47593898,-1.2011203,0.28801844,-0.098102756,200.8643,196.2833,184.43044,174.972,-15.338947,54.154793,197.78293,-179.37103,212.0665,183.40373,64.57536,199.71736
28,0.3967958,-0.32173443,-0.13704973,-0.0075487685,0.053165972,-0.9985572,1.0,0.0,0.0,0.0016990709,-0.025983728,0.17118514,0.009337187,-0.58486277,-0.0798002,-0.0072073853,0.14862067,-0.13826466,0.08661163,-0.094282925,0.05474068,0.13004464,-0.10939429,0.10907463,0.041072655,0.35772508,0.055263113,-0.09037801,-0.2545888,0.18170117,0.005293175,0.55887425,-0.03523911,-0.42121527,0.47963396,0.024461526,-0.5543926,-0.8526087,0.09252623,-0.43827718,1.455801,-0.64341825,-1.1765854,-0.3503511,-0.08439324,-8.801156,-184.083,212.94505,15.348336,-29.567596,200.39973,-30.490158,-217.18497,183.94402,-236.72797,-41.442356,-200.597
29,-0.109211445,0.28885546,0.51469,-0.0063460325,0.048139863,-0.9988205,1.0,0.0,0.0,-0.012589923,-0.03019107,0.17690039,0.0044956207,-0.5749633,-0.04249702,-0.0668336,0.12556243,-0.11958474,0.07242,-0.044753015,0.023325827,-0.1959741,0.025438119,-0.03700466,-0.011069865,-0.18154441,0.19122784,-0.46085808,0.001217432,0.021555452,-0.13159798,-0.006915542,-0.16181485,-0.24475333,-0.6527881,-0.06189279,0.10892488,-0.9047737,-0.19216155,0.6124743,-0.0041144416,-0.060004745,0.048799045,-0.38128024,0.2553368,-57.948227,-355.06982,172.2408,313.00653,-159.61577,-20.995014,-123.06728,221.36623,-212.98903,-223.16779,-200.2565,19.105558
30,0.34554708,0.2076972,0.008976492,0.0044184704,0.041796427,-0.9991163,1.0,0.0,0.0,-0.06389438,-0.047631588,0.15916562,0.03197241,-0.6435562,-0.05453588,-0.12214691,0.10578798,-0.12644476,0.074846864,-0.09803778,0.043055728,-0.25529507,-0.16766557,-0.1089583,0.18953447,-0.36459023,-0.17843352,-0.1310709,-0.15730499,-0.06411069,0.110407785,-0.38497317,0.24741857,0.5640926,0.08501452,0.93449277,0.14133854,-1.2444922,-0.2677007,0.89037675,0.31742766,0.53111094,0.44607472,-0.16045,0.28532717,14.693295,-204.99536,-79.9917,3.1821594,21.980698,-15.034589,188.64975,125.14226,-12.200699,111.34311,-7.156164,45.285328
