step,obs_0,obs_1,obs_2,obs_3,obs_4,obs_5,obs_6,obs_7,obs_8,obs_9,obs_10,obs_11,obs_12,obs_13,obs_14,obs_15,obs_16,obs_17,obs_18,obs_19,obs_20,obs_21,obs_22,obs_23,obs_24,obs_25,obs_26,obs_27,obs_28,obs_29,obs_30,obs_31,obs_32,obs_33,obs_34,obs_35,obs_36,obs_37,obs_38,obs_39,obs_40,obs_41,obs_42,obs_43,obs_44,torque_0,torque_1,torque_2,torque_3,torque_4,torque_5,torque_6,torque_7,torque_8,torque_9,torque_10,torque_11
27,0.09038288,0.26706925,0.026572235,-0.032038093,0.03177362,-0.9989815,1.0,0.0,0.0,0.06616088,0.13802016,0.17337531,-0.20352566,-0.000392735,-0.051743705,0.013237591,-0.019886032,0.1621325,-0.19834077,-0.053031027,0.04116735,-0.21752492,-0.018038623,0.0058494075,-0.14666171,-0.29395714,-0.3554543,0.2389756,-0.05645752,-0.010188736,-0.10606064,-0.19128513,0.29655465,0.14766878,2.959616,0.44925877,-0.674234,0.2561806,0.03740135,-0.049635988,-2.6707637,0.076199576,-0.2895333,0.36706373,-0.13413557,-201.17955,216.87204,-76.61381,-216.4815,50.100643,-199.51671,-43.800568,112.597305,337.27747,583.1985,88.36143,151.8403
28,0.053200006,0.20187329,0.13397552,-0.021868827,0.0281001,-0.9993658,1.0,0.0,0.0,0.048342824,0.13756807,0.18354881,-0.2494427,-0.021769762,-0.09207656,0.026794644,-0.02939014,0.15666234,-0.21153736,-0.048898816,0.06594715,0.012529852,0.007027217,0.051839467,-0.19453363,0.062763415,-0.11608901,-0.06141883,-0.035041995,-0.024086602,-0.06508344,0.18819061,-0.0008899071,0.23992202,3.086553,0.15602888,-0.15769216,0.5386559,0.3345248,-0.10178347,-2.7759385,0.28375456,0.073115334,0.36362913,-0.39035407,122.967735,-94.74019,-28.951096,310.11932,229.11644,141.55334,-210.22626,-58.06465,-42.037354,-18.6353,226.07233,-165.27885
29,0.094609015,-0.020541864,0.004286272,-0.018042931,0.025115436,-0.99952173,1.0,0.0,0.0,0.06969037,0.13256408,0.18169725,-0.25502908,0.028016388,-0.083306514,0.0022175154,-0.03112957,0.15324092,-0.2100842,0.02044487,0.032555606,0.17668705,-0.056790974,-0.034072954,0.086277016,0.4013652,0.1730444,-0.13574933,0.023211848,0.00033021613,0.060048778,0.4706413,-0.29414243,-0.068370685,3.238267,0.23971085,0.42521247,0.24161124,0.28616548,0.13181639,-2.9934294,0.061603654,0.39508915,0.33125958,0.056360725,151.87491,-211.7422,68.429825,259.50458,209.52429,169.0536,7.20446,231.36073,147.09676,156.70326,177.18236,-165.88997
30,0.08349646,-0.11999836,0.083982885,-0.020787055,0.021576447,-0.9995512,1.0,0.0,0.0,0.0710047,0.12338428,0.17998672,-0.2260046,0.08335322,-0.017313639,0.00312413,-0.029843103,0.14238745,-0.17040408,0.09850103,0.011795677,-0.13073319,-0.033868935,0.011744381,0.19412756,0.22819844,0.4336143,0.11752522,-0.0080712205,-0.09087156,0.3054801,0.3419125,0.050475735,-0.05172454,3.0175488,0.033724435,-0.8419564,-0.54913557,0.0006881058,0.11057678,-2.672429,-0.065465435,-0.1867632,-0.6082845,0.12799537,-217.75453,109.54232,139.82365,150.97571,-35.256325,6.8014297,196.79771,-120.651474,-45.5793,223.40254,-63.336285,193.86185
31,0.060077187,0.3917574,0.117123485,-0.014230862,0.018785162,-0.99972224,1.0,0.0,0.0,0.04090692,0.11999226,0.16904503,-0.20066631,0.09326333,0.032076843,0.029723354,-0.034778897,0.1110031,-0.12263727,0.13223892,0.039041337,-0.13669844,-0.005538535,-0.114227735,0.07487644,-0.10192601,0.09373937,0.12040006,-0.031891733,-0.21033339,0.18195233,0.030708093,0.13510866,0.26330268,3.0755796,0.41602272,-1.0284133,-0.32276168,-0.84648573,-0.16997567,-2.7111418,0.6886038,-1.3193527,-0.39057693,-0.11874446,15.714171,79.69591,-220.31891,-203.57164,-214.46487,-208.18445,-24.279503,-73.88968,-175.74231,-219.18074,-190.31438,-24.458551
32,0.052124742,0.05939966,0.09432472,-0.005817518,0.016597493,-0.99984527,1.0,0.0,0.0,0.036891676,0.11958221,0.16666502,-0.20658672,0.032265425,0.013325232,0.028672785,-0.038208578,0.09422654,-0.11114764,0.10591185,0.03598144,0.074641615,-0.00036814294,0.07144859,-0.114943996,-0.4723277,-0.2471611,-0.10703526,-0.0031660253,0.019373022,-0.044402324,-0.2637475,-0.13772842,0.108028114,3.2425234,0.17673019,-0.49586922,0.017848972,-0.13206537,-0.05566038,-2.85255,0.39004022,-0.35343695,-0.09154026,-0.1478869,174.69084,-21.169968,170.82793,-187.42967,-229.79755,-212.23454,-181.98682,58.85878,227.47635,-235.00354,-180.42851,-163.85938
33,0.06730738,0.1396899,0.013669393,-0.001460899,0.014225165,-0.99989784,1.0,0.0,0.0,0.05462542,0.11741634,0.1781246,-0.23831522,-0.027654529,-0.024409428,0.008885651,-0.036792345,0.11006236,-0.14693463,0.05652094,-0.005855103,0.071729444,-0.014388487,0.048384767,-0.17216362,-0.13862972,-0.17608263,-0.08842281,0.008811387,0.12763807,-0.27804396,-0.21995349,-0.20310585,-0.20523092,3.175906,0.25633156,-0.49165854,0.47670877,0.19212772,0.13027328,-2.745465,-0.17141879,-0.44017896,0.27883366,0.48035818,-83.6915,80.89083,106.12933,343.08566,296.73047,-49.071342,-4.5175858,25.591217,305.38785,-40.986755,37.890457,25.996075
34,-0.07788069,0.06057998,0.35292503,0.0024405583,0.014435061,-0.99989283,1.0,0.0,0.0,0.03917811,0.11605119,0.18856686,-0.26221728,-0.013533533,-0.045508597,0.018029895,-0.036039874,0.13714296,-0.21080256,0.047746062,-0.00887355,-0.17853677,0.0010626264,0.056927223,-0.10333991,0.2264338,-0.033522796,0.14636524,-0.0057226107,0.12607418,-0.3281915,0.10368456,0.13591857,0.13218755,3.2316213,0.43414935,0.4230478,0.7109374,0.20472433,0.12803221,-2.857549,0.15639879,0.97740966,0.7562326,0.5369025,-168.49626,-104.733185,-109.04323,-19.228333,204.60336,106.63363,119.6918,-202.23143,-192.54005,-1.3285856,200.1668,199.85571
35,-0.11215442,-0.10871335,0.31695065,0.0014092241,0.018616823,-0.9998257,1.0,0.0,0.0,0.030161735,0.11947409,0.19560671,-0.2684114,0.06506342,-0.021259163,0.044974077,-0.039223082,0.15158921,-0.24882352,0.105237246,0.055360798,0.05405124,0.010233579,0.022750849,0.010254315,0.5291786,0.23433653,0.11859801,-0.0047665476,0.035460662,-0.057472885,0.44286248,0.4799748,0.43008724,2.7102168,-0.28634107,0.110717565,0.4448247,0.15633376,-0.23090608,-3.1642244,0.077031076,0.69146484,0.4654831,-0.40108362,115.40067,-167.27357,-40.0428,39.9319,192.26595,146.21419,9.191518,199.93121,93.931244,377.89322,205.57147,226.09232
36,-0.03366071,-0.059358325,0.25777692,0.0002501122,0.021741662,-0.9997636,1.0,0.0,0.0,0.063392155,0.11601145,0.17119938,-0.22802532,0.15559113,0.02014853,0.044174805,-0.03995568,0.13195974,-0.22085261,0.18733633,0.107616656,0.27290124,-0.02922751,-0.198754,0.32735106,0.4190541,0.19536683,-0.09412455,-0.0062380596,-0.1542869,0.24843113,0.3790464,0.097762905,0.013822198,2.6202016,0.17472184,-0.027110077,-0.35355464,0.14321163,0.031134266,-3.0907643,0.6428904,0.47575817,-0.38327488,-0.6633707,193.85303,124.58147,-180.73619,208.02547,-60.915195,-22.614107,-150.96342,25.315048,-30.662918,175.73889,-40.203804,-202.11093
