step,obs_0,obs_1,obs_2,obs_3,obs_4,obs_5,obs_6,obs_7,obs_8,obs_9,obs_10,obs_11,obs_12,obs_13,obs_14,obs_15,obs_16,obs_17,obs_18,obs_19,obs_20,obs_21,obs_22,obs_23,obs_24,obs_25,obs_26,obs_27,obs_28,obs_29,obs_30,obs_31,obs_32,obs_33,obs_34,obs_35,obs_36,obs_37,obs_38,obs_39,obs_40,obs_41,obs_42,obs_43,obs_44,torque_0,torque_1,torque_2,torque_3,torque_4,torque_5,torque_6,torque_7,torque_8,torque_9,torque_10,torque_11,dof_pos_0,dof_pos_1,dof_pos_2,dof_pos_3,dof_pos_4,dof_pos_5,dof_pos_6,dof_pos_7,dof_pos_8,dof_pos_9,dof_pos_10,dof_pos_11,dof_vel_0,dof_vel_1,dof_vel_2,dof_vel_3,dof_vel_4,dof_vel_5,dof_vel_6,dof_vel_7,dof_vel_8,dof_vel_9,dof_vel_10,dof_vel_11
266,0.23038165,0.19678408,-0.6007428,-0.033624284,-0.027934296,-0.99904406,1.0,0.0,0.0,0.10486399,-0.10043724,0.058855414,0.04896152,-0.16191572,0.023189384,0.011541001,0.122424595,0.17776698,-0.027507544,-0.076648474,-0.05172396,0.19659978,-0.10482027,-0.13466454,0.14972389,-1.029966,-1.2116147,0.29744622,-0.031784527,-0.020674305,0.010399793,0.19239254,-0.35793573,0.19220063,0.26598933,-0.2869158,-0.2778415,-0.14767337,0.28100976,-0.81705654,-0.006825447,-0.31547266,0.9410822,-0.07293984,0.74916345,-31.942285681908288,-200.0,-118.25368943669235,-152.4478328711152,-1.0080679184118821,132.3762093922922,-3.186556580116985,-200.0,-200.0,-37.50075666152951,-200.0,-94.05491454647904,0.10486399,-0.10043724,-0.7411446,1.6489615,-0.96191573,0.023189384,0.011541001,0.122424595,-0.62223303,1.5724925,-0.8766485,-0.05172396,3.9319956,-2.0964053,-2.6932907,2.9944777,-20.59932,-24.232294,5.9489245,-0.6356905,-0.4134861,0.20799586,3.8478508,-7.1587143
267,0.074898735,0.83073884,-0.22256616,-0.011251026,-0.034290586,-0.9993486,1.0,0.0,0.0,0.13295227,-0.11532611,0.010351658,0.06355119,-0.25912052,-0.11407129,0.016688189,0.10895138,0.13581109,0.010230541,-0.07241857,-0.015996302,0.104630925,-0.048908155,-0.33052528,0.011838209,-0.041547105,-0.25667608,-0.19303738,-0.090174936,-0.36665827,0.33046484,0.0009148344,0.6172023,-0.4956159,0.20825212,1.5639979,-1.1454251,0.65208304,0.89864427,-0.20064616,0.239806,1.5537885,-1.0186933,0.1756209,0.12206607,-200.0,-200.0,-200.0,200.0,-2.1588148765618875,200.0,11.208357717259304,200.0,-200.0,-200.0,200.0,200.0,0.13295227,-0.11532611,-0.78964835,1.6635512,-1.0591205,-0.11407129,0.016688189,0.10895138,-0.6641889,1.6102306,-0.8724186,-0.015996302,2.0926185,-0.97816306,-6.6105056,0.23676418,-0.8309421,-5.1335216,-3.8607476,-1.8034986,-7.333165,6.609297,0.018296687,12.344046
268,-0.46999547,0.18302883,0.24496631,0.0071396977,-0.02536685,-0.9996527,1.0,0.0,0.0,0.10619768,-0.09742487,-0.018510938,0.046555042,-0.1480552,-0.053233437,-0.05153777,0.11766478,0.104112506,0.040457487,0.0034600496,0.048096914,-0.33605036,0.21022677,0.0066918745,-0.22542448,0.97898215,0.7321594,-0.3618249,0.15129459,0.0060189595,0.007655242,0.61706805,0.14734061,-0.3115505,-0.574558,1.1800344,0.5330826,0.59774905,0.2630281,0.45287228,-0.6116862,0.34387347,-0.6686774,0.105933905,-0.55310255,49.31338416128523,200.0,200.0,-200.0,200.0,156.7112144168828,-200.0,200.0,200.0,-200.0,200.0,200.0,0.10619768,-0.09742487,-0.81851095,1.6465551,-0.9480552,-0.053233437,-0.05153777,0.11766478,-0.6958875,1.6404575,-0.79653996,0.048096914,-6.721007,4.2045355,0.13383749,-4.5084896,19.579643,14.6431875,-7.236498,3.0258918,0.12037919,0.15310484,12.341361,2.9468122
269,0.19690514,-0.48441467,0.04554555,0.0016705728,-0.021960547,-0.99975747,1.0,0.0,0.0,-0.0034901663,-0.08420061,-0.009267807,0.038734317,0.04271871,0.06912567,-0.07672621,0.12194762,0.12580001,0.03498864,0.038283765,-0.04921922,-0.6147088,-0.053852893,-0.027029997,0.25953713,0.42929497,0.38449553,0.06579529,-0.06709763,0.2607573,-0.15894912,0.12038342,-0.9085398,0.5522981,0.16524932,-0.32269865,0.77654195,-0.81976604,-0.042917065,0.5638664,0.28028607,-0.65286684,0.855089,-0.3693413,-0.17096093,200.0,-200.0,200.0,-200.0,16.40323597355129,-200.0,-21.028547921459335,-200.0,200.0,200.0,200.0,-184.39908832653452,-0.0034901663,-0.08420061,-0.8092678,1.6387343,-0.7572813,0.06912567,-0.07672621,0.12194762,-0.6742,1.6349887,-0.76171625,-0.04921922,-12.294175,-1.0770578,-0.54059994,5.1907425,8.585899,7.6899104,1.3159057,-1.3419524,5.215146,-3.1789825,2.4076684,-18.170795
270,-0.3880149,0.13087004,-0.57079196,-0.005833934,-0.01731063,-0.99983317,1.0,0.0,0.0,-0.070965335,-0.06937649,-0.052242458,0.12336981,0.02244693,0.057581272,0.006963295,0.14042419,0.13347745,0.04240799,-0.03919989,-0.18897827,-0.108469784,0.1783704,-0.36258492,0.55278367,-0.5361201,-0.21404663,0.71031916,0.20535357,-0.15411963,0.19698043,-0.68236274,-0.31278545,0.60297143,-0.50779945,0.041174803,-1.0582387,-0.3009968,-0.47146907,-0.30673954,-0.6322571,-0.01429333,-0.94245934,0.43717116,0.86789554,200.0,101.63554551400293,-200.0,200.0,-9.020672118521134,200.0,200.0,200.0,-200.0,200.0,-200.0,7.847747587096251,-0.070965335,-0.06937649,-0.85224247,1.7233698,-0.7775531,0.057581272,0.006963295,0.14042419,-0.66652256,1.642408,-0.8391999,-0.18897827,-2.1693957,3.567408,-7.2516985,11.055673,-10.722403,-4.2809324,14.206383,4.1070714,-3.0823925,3.9396086,-13.647254,-6.2557087
271,0.10159216,0.09519265,-0.34478712,-0.0015035339,-0.012759991,-0.99991745,1.0,0.0,0.0,-0.0416574,-0.060567465,-0.0988614,0.2016207,-0.08764362,-0.075399175,0.09746453,0.1523511,0.11026871,0.060628295,-0.066645384,-0.14487922,0.35547644,-0.07415093,-0.13435732,0.26149914,-0.46743822,-0.83854514,0.24401449,-0.05703746,-0.08327517,0.007248282,0.30834886,0.6576508,0.38958067,0.10570723,1.314815,-1.3845432,0.15647013,-0.25929755,-1.2542707,0.06271148,0.20143001,-0.9132725,0.39750195,0.22319238,-200.0,-200.0,-162.29197297084607,-200.0,200.0,200.0,200.0,-200.0,200.0,-200.0,42.24157380809629,32.88673675361599,-0.0416574,-0.060567465,-0.8988614,1.8016207,-0.88764364,-0.075399175,0.09746453,0.1523511,-0.6897313,1.6606283,-0.8666454,-0.14487922,7.1095285,-1.4830185,-2.6871464,5.229983,-9.348764,-16.770903,4.8802896,-1.1407492,-1.6655034,0.14496563,6.1669774,13.153016
272,0.05505631,-0.38679713,-0.27230105,-0.006807243,-0.014069829,-0.99987787,1.0,0.0,0.0,0.07447656,-0.06807101,-0.08574307,0.22010314,-0.075879455,-0.15691876,0.08799263,0.14032756,0.12967259,0.041846752,0.055943727,-0.007753278,0.7120825,-0.009379215,0.22847758,-0.052575845,0.44018182,-0.22962306,-0.28913245,-0.072681315,0.11827526,0.10006841,0.15765618,0.5652163,-0.5781455,-0.08225943,-0.51724005,-0.84624124,-0.3112712,0.7522183,-0.07197127,0.1436564,0.04824291,0.31972557,0.041267887,-0.64895386,-200.0,-160.4155694542927,153.47603584324366,-200.0,200.0,200.0,200.0,200.0,200.0,-200.0,82.09833138874541,29.90291347178507,0.07447656,-0.06807101,-0.8857431,1.8201032,-0.87587947,-0.15691876,0.08799263,0.14032756,-0.6703274,1.6418468,-0.7440563,-0.007753278,14.24165,-0.1875843,4.5695515,-1.0515169,8.803637,-4.592461,-5.782649,-1.4536263,2.3655052,2.0013683,3.1531236,11.304326
273,-0.062448565,0.12446318,0.010092796,-0.011093262,-0.013458697,-0.9998479,1.0,0.0,0.0,0.16197567,-0.06555825,-0.062459886,0.1984775,-0.08976996,-0.097445294,0.028340722,0.13218345,0.11513567,0.091074705,0.05346006,-0.0025754399,0.22013025,0.0134389205,0.041315146,-0.15512122,-0.42233595,0.72826797,-0.2691193,-0.015507936,-0.18544906,0.33418307,-0.028094128,-0.41349617,-0.8597702,-0.089026645,-0.35544744,-0.43170658,-0.5692755,0.37493256,0.5671848,-0.019195795,-0.2903427,-0.44326705,-0.51601297,-0.5388685,71.4426257022686,43.43990481851934,28.023106944732092,149.5872883333691,2.9366853539327664,-200.0,-200.0,-47.571493913154995,-200.0,-200.0,-68.57025473310813,200.0,0.16197567,-0.06555825,-0.8624599,1.7984775,-0.88977,-0.097445294,0.028340722,0.13218345,-0.68486434,1.6910747,-0.74653995,-0.0025754399,4.402605,0.2687784,0.8263029,-3.1024244,-8.446719,14.565359,-5.3823857,-0.3101587,-3.7089813,6.683661,-0.56188256,-8.269923
274,0.20192352,0.82915634,-0.033225738,0.009457597,-0.017559284,-0.9998011,1.0,0.0,0.0,0.15062182,-0.0740709,-0.0784418,0.15208626,-0.23604172,0.061405815,0.028755164,0.114687435,0.051023424,0.14128935,-0.054967463,-0.1584482,-0.29075074,-0.0600456,-0.18183891,-0.30222952,-0.7211223,0.68082094,0.2300144,-0.1448534,-0.42980942,0.18107983,-0.91497105,-0.81819373,-0.24905483,0.101879865,1.3744264,-0.41511205,0.7015104,-0.41860482,0.49220163,0.3893745,1.4658058,-0.70071536,-0.88823235,0.7131924,200.0,-140.7449941523758,-200.0,-200.0,-79.96520504201419,54.59947278688412,-200.0,29.33483486613661,-200.0,-200.0,54.52617583540052,-55.65480995673829,0.15062182,-0.0740709,-0.8784418,1.7520863,-1.0360417,0.061405815,0.028755164,0.114687435,-0.7489766,1.7412894,-0.8549675,-0.1584482,-5.815015,-1.200912,-3.636778,-6.0445905,-14.422446,13.616419,4.600288,-2.8970678,-8.596189,3.6215966,-18.299421,-16.363874
275,-0.30567035,0.20647818,-0.12380204,0.028857656,-0.013819603,-0.999488,1.0,0.0,0.0,0.04664919,-0.04651042,-0.07631165,0.053533316,-0.2743501,0.087196775,0.1212695,0.10602637,0.0034593344,0.1447314,-0.30983192,-0.21571988,-0.6168651,0.26836047,0.1836552,-0.6489711,0.24191172,-0.31704083,0.6135298,0.032294277,-0.085238874,-0.11666085,-1.2604303,0.1450829,0.072154544,-0.4438828,0.7359702,0.69868183,0.99766815,-0.107399024,-0.44529596,0.05502647,0.69447523,0.14720997,0.29331243,0.77040267,200.0,200.0,200.0,-200.0,101.57713645790068,200.0,6.517664441858642,58.341826628286725,200.0,-200.0,200.0,-200.0,0.04664919,-0.04651042,-0.87631166,1.6535333,-1.0743501,0.087196775,0.1212695,0.10602637,-0.7965407,1.7447314,-1.1098319,-0.21571988,-12.337301,5.367209,3.673104,-12.979422,4.8382344,-6.3408165,12.270596,0.6458855,-1.7047775,-2.333217,-25.208607,2.901658
276,0.10787958,-0.5529695,0.026145965,0.020394463,-0.011290291,-0.99972826,1.0,0.0,0.0,-0.010412679,-0.029379847,-0.036547303,-0.016484857,-0.12167299,0.009307988,0.1866838,0.09661753,0.02078998,0.1255374,-0.4568594,-0.08052848,-0.013565272,-0.055434532,0.21432126,-0.13596237,1.1892236,-0.26809213,0.091608554,-0.08665659,0.22703092,-0.07726122,-0.30562496,1.1090802,0.7515464,-0.5394689,-0.60662174,0.96337444,-0.26122746,0.5774836,-0.9146422,0.49865162,-0.85593796,0.5175941,0.19998558,-0.1105506,-200.0,-6.347566930148872,200.0,121.8246536188552,200.0,200.0,200.0,-200.0,200.0,200.0,200.0,53.85429541908019,-0.010412679,-0.029379847,-0.8365473,1.5835152,-0.921673,0.009307988,0.1866838,0.09661753,-0.77921003,1.7255374,-1.2568594,-0.08052848,-0.27130544,-1.1086906,4.286425,-2.7192473,23.784472,-5.3618426,1.8321711,-1.7331319,4.5406184,-1.5452243,-6.112499,22.181602
277,0.047562227,-0.029078802,0.10409894,0.00966135,-0.014361639,-0.9998502,1.0,0.0,0.0,0.046854917,-0.054186366,-0.028234124,-0.0069099665,0.010229468,0.06732613,0.15216336,0.08936998,0.02919817,0.1452725,-0.40955192,0.03011439,0.52826995,-0.1795635,-0.096572824,0.19989564,0.22526395,0.74705726,-0.3871927,0.003537859,-0.111993186,0.24390773,0.6803097,0.09753023,-0.04266881,0.27270326,-0.24635321,-0.24877101,-0.8424667,0.25683042,0.0125309825,0.0013461858,-0.10465433,-0.62360656,-0.17772369,-0.8518239,-200.0,200.0,-200.0,200.0,200.0,-200.0,200.0,-200.0,-200.0,200.0,-200.0,200.0,0.046854917,-0.054186366,-0.82823414,1.59309,-0.78977054,0.06732613,0.15216336,0.08936998,-0.77080184,1.7452725,-1.2095519,0.03011439,10.565399,-3.5912702,-1.9314564,3.9979126,4.505279,14.941145,-7.7438536,0.07075718,-2.2398636,4.8781548,13.606194,1.9506046
278,0.016434532,0.45480075,0.19867416,0.02027719,-0.015698347,-0.99967116,1.0,0.0,0.0,0.0870394,-0.07604454,-0.06292689,0.015660167,-0.048752308,0.14150584,0.09518363,0.08470125,-0.006923318,0.17344606,-0.32553595,-0.055207636,-0.0639927,-0.052091625,-0.22344767,0.03890002,-0.72092927,0.245199,-0.23233591,-0.036971655,-0.2078173,0.045732908,0.32448068,-0.8571706,-0.873074,0.25129148,0.67694634,-0.7353113,-0.078018785,-0.3583504,0.58484995,-0.3274779,1.0737885,-1.1924996,-0.2785369,0.1612185,73.92826043259012,-133.1362903856919,2.9833975705071225,-200.0,-30.600867116339828,-200.0,-200.0,200.0,-159.6974121083681,-200.0,-200.0,-16.547971184102778,0.0870394,-0.07604454,-0.8629269,1.6156602,-0.8487523,0.14150584,0.09518363,0.08470125,-0.80692333,1.7734461,-1.125536,-0.055207636,-1.2798539,-1.0418324,-4.468953,0.7780004,-14.418585,4.90398,-4.646718,-0.73943305,-4.156346,0.9146581,6.4896135,-17.143412
279,0.08901605,-0.099692956,0.1258527,0.026060777,-0.018147731,-0.9994956,1.0,0.0,0.0,0.0155852465,-0.068659194,-0.07303071,-0.013141751,-0.09549904,0.07961389,0.101994015,0.06447666,-0.010647833,0.14780486,-0.30544525,-0.115440115,-0.6003531,0.111590825,0.09333771,-0.29261038,0.022061575,-0.76330554,0.25450495,-0.15519789,0.13600852,-0.2702286,0.055895258,0.15337357,0.34202284,-0.050073415,0.29407412,0.74491334,0.35718298,-0.025483295,0.2424653,0.44109085,0.56932706,-0.07070343,-0.65649563,0.8256187,200.0,-200.0,200.0,-200.0,-1.7616637632129581,200.0,-200.0,200.0,200.0,-200.0,25.54321174396224,-200.0,0.0155852465,-0.068659194,-0.8730307,1.5868583,-0.89549905,0.07961389,0.101994015,0.06447666,-0.81064785,1.7478049,-1.1054453,-0.115440115,-12.007062,2.2318165,1.8667542,-5.852207,0.4412315,-15.26611,5.090099,-3.1039577,2.7201703,-5.4045715,1.1179051,3.0674713
280,-0.16626604,-0.8577294,-0.04888552,0.0051222276,-0.016195783,-0.9998557,1.0,0.0,0.0,-0.02714546,-0.05902587,-0.034487247,-0.02288711,0.01902765,0.024969626,0.16021836,0.053065263,0.05767566,0.07657659,-0.38044196,0.020264333,0.054831862,0.029784326,0.2905704,0.054695804,0.724342,-0.10921055,0.24162649,0.0302255,0.4806451,-0.3815658,-0.5762663,1.1057428,0.8751652,-0.3931742,-0.9161696,0.6311436,-0.640972,0.7204837,-0.6384393,0.21242169,-0.83008116,0.32265884,-0.23868619,-0.33283788,-85.63467543779694,200.0,200.0,70.99056902878954,-0.9817525837249832,200.0,200.0,-10.558880154051003,200.0,200.0,-41.25847779006858,11.412202967768636,-0.02714546,-0.05902587,-0.83448726,1.5771129,-0.78097236,0.024969626,0.16021836,0.053065263,-0.74232435,1.6765766,-1.180442,0.020264333,1.0966372,0.5956865,5.811408,1.093916,14.486839,-2.184211,4.8325295,0.60451,9.612902,-7.631316,-11.525326,22.114857
281,-0.20935874,-0.32532582,0.010657018,-0.017633725,-0.008527204,-0.99980813,1.0,0.0,0.0,0.04223225,-0.064763665,-0.010113001,0.024736762,0.057483137,0.114799425,0.15451288,0.06838598,0.11478573,0.035844445,-0.39054948,0.12997423,0.581043,-0.07170938,-0.017244367,0.38733825,-0.2435175,0.9058059,-0.24818145,0.102298535,0.12803277,-0.051112086,0.29303437,0.09281776,-0.18291911,0.22327727,-0.5646288,-0.4235336,-0.96333194,0.2973291,-0.60183203,-0.12910275,-0.48475945,-0.43105835,0.45529693,-0.8678116,-200.0,195.3145645075374,-200.0,200.0,46.74944491057613,-200.0,200.0,-200.0,-200.0,200.0,-200.0,200.0,0.04223225,-0.064763665,-0.810113,1.6247368,-0.7425169,0.114799425,0.15451288,0.06838598,-0.6852143,1.6358445,-1.1905495,0.12997423,11.62086,-1.4341875,-0.34488732,7.7467647,-4.87035,18.116117,-4.963629,2.0459707,2.5606554,-1.0222417,5.8606873,1.8563552
282,-0.18943968,0.39020866,0.6528749,-0.014800192,-0.00026327674,-0.99989045,1.0,0.0,0.0,0.0879735,-0.06700263,-0.034101486,0.08541179,-0.095271945,0.20045093,0.043168522,0.078235015,0.117676675,0.010382533,-0.22348589,0.041722503,-0.054081585,0.028131774,-0.20408063,0.2351344,-1.1896594,0.21001437,-0.8087918,0.016703475,-0.07559928,-0.19258288,1.2795205,-0.8793618,-0.8161525,0.004089594,0.38412324,-0.74151206,-0.10560162,-0.6372914,0.5416111,-0.55619246,0.6458491,-0.8921449,0.38374585,-0.28714585,-200.0,-200.0,-200.0,-200.0,200.0,-200.0,-200.0,200.0,-200.0,-200.0,-200.0,-22.30218121573259,0.0879735,-0.06700263,-0.8341015,1.6854118,-0.89527196,0.20045093,0.043168522,0.078235015,-0.68232334,1.6103826,-1.0234859,0.041722503,-1.0816317,0.5626355,-4.0816126,4.7026877,-23.793186,4.2002873,-16.175837,0.3340695,-1.5119857,-3.8516574,25.59041,-17.587236
283,0.08714619,-0.21471567,0.6575513,-0.012284176,0.0025359301,-0.9999213,1.0,0.0,0.0,0.02261088,-0.056606483,-0.038087726,0.097670436,-0.22726661,0.1327346,-0.06590878,0.0756459,0.13791305,-0.049936056,-0.0475052,-0.08041176,-0.55738854,0.057759877,0.14009872,-0.09122574,-0.2271785,-0.78734803,-0.30159256,0.045240324,0.15011653,-0.07507385,0.018721536,-0.6586497,0.18040329,0.0116227865,0.015521143,0.28522792,0.11082743,0.091627695,1.2251685,-0.03455978,0.8950979,1.2868998,-0.32266462,0.35228422,200.0,-200.0,200.0,-200.0,200.0,-200.0,-200.0,125.81251037206381,200.0,-200.0,200.0,-200.0,0.02261088,-0.056606483,-0.83808774,1.6976705,-1.0272666,0.1327346,-0.06590878,0.0756459,-0.66208696,1.550064,-0.8475052,-0.08041176,-11.147771,1.1551975,2.8019743,-1.8245149,-4.54357,-15.746961,-6.0318513,0.90480644,3.0023305,-1.501477,0.37443072,-13.172994
284,0.17776035,-0.55840456,-0.18294448,-0.028645782,-0.0031190868,-0.99958473,1.0,0.0,0.0,-0.028374456,-0.051107176,-0.014399886,0.105480075,-0.17110193,0.04060099,-0.06413667,0.0722232,0.17777544,-0.03851688,-0.12267923,-0.09478339,-0.003266823,0.009057343,0.09770261,0.14745878,0.57947075,-0.058074523,0.25614664,-0.051654715,0.24322005,0.12022977,-0.43660378,0.38245848,1.1188704,-0.128914,-0.761378,-0.91618276,0.065760314,0.5758523,-0.12456599,0.2237231,-0.62730503,-0.6555003,-0.15222324,0.6995228,200.0,-168.59585809143584,200.0,200.0,33.204128368902786,200.0,200.0,114.5801895021287,-37.55773927966555,200.0,14.369084873657584,200.0,-0.028374456,-0.051107176,-0.8143999,1.7054801,-0.97110194,0.04060099,-0.06413667,0.0722232,-0.62222457,1.5614831,-0.92267925,-0.09478339,-0.06533646,0.18114686,1.9540521,2.9491754,11.589415,-1.1614904,5.122933,-1.0330943,4.864401,2.4045954,-8.732076,7.6491694
285,0.073256746,0.15084992,-0.19066468,-0.03532724,-0.008610705,-0.9993387,1.0,0.0,0.0,0.024973797,-0.05611547,-0.013834178,0.11815834,-0.08685815,0.13871063,-0.05455511,0.06904224,0.20681065,-0.030967355,-0.1423778,0.08362254,0.48860237,-0.04395169,-0.0769171,-0.006080193,0.33923826,0.8813912,-0.06775296,0.0178709,0.06448563,-0.027656479,-0.018259062,1.2519822,-0.44844604,-0.039601393,0.2523294,-0.6996215,-0.38840476,0.04657715,-0.3941342,0.21803325,-0.309461,-0.4525975,0.18282999,-0.52140677,-86.58366583082142,200.0,-200.0,-200.0,-0.07206647636936836,53.84722725809502,200.0,-106.04331174009371,-200.0,-200.0,-35.406290808700305,61.4311380738842,0.024973797,-0.05611547,-0.8138342,1.7181584,-0.88685817,0.13871063,-0.05455511,0.06904224,-0.59318936,1.5690327,-0.9423778,0.08362254,9.772047,-0.8790338,-1.5383419,-0.12160386,6.784765,17.627825,-1.3550591,0.35741797,1.2897125,-0.55312955,-0.3651812,25.039644
286,-0.17624289,0.2066041,0.6916874,-0.028997954,-0.0054574446,-0.9995646,1.0,0.0,0.0,0.06066735,-0.050137192,-0.0048960447,0.08099055,-0.12249476,0.20621821,-0.12824057,0.07901405,0.20651019,-0.029140234,-0.09984887,0.19036232,-0.06881641,0.073309414,0.13969678,-0.33718613,-0.442705,-0.10574203,-0.534074,0.056851275,-0.08392162,0.09984862,0.23341559,-0.119713046,-0.865487,-0.17334048,0.57524985,0.34449425,-0.7905173,-0.38043705,0.5089884,-0.44560027,0.90198326,0.55365735,0.44063187,-1.0895468,200.0,200.0,-200.0,-200.0,200.0,-200.0,-200.0,-104.42840252195228,200.0,-200.0,200.0,-200.0,0.06066735,-0.050137192,-0.80489606,1.6809906,-0.92249477,0.20621821,-0.12824057,0.07901405,-0.5934898,1.5708598,-0.8998489,0.19036232,-1.3763281,1.4661883,2.7939355,-6.7437224,-8.8541,-2.1148405,-10.681479,1.1370255,-1.6784323,1.9969723,4.6683116,-2.394261
287,0.40238446,-0.5305935,0.6362968,-0.033972092,-0.008809727,-0.9993839,1.0,0.0,0.0,-0.0053602234,-0.057712544,0.043800116,0.032820344,-0.28895944,0.085338384,-0.19021574,0.06902887,0.20037585,0.010501146,0.013586462,0.06183183,-0.54467934,-0.124447815,0.32298085,-0.16666584,-1.0143917,-0.8780822,-0.13166992,-0.1384895,0.028054675,0.2609414,0.77544606,-1.0697359,0.63300586,0.30165303,-0.6043003,-0.39501008,0.67419136,0.19936895,1.0291816,0.4342214,-0.30781493,-0.19534032,-0.44592118,0.060878668,200.0,-200.0,200.0,200.0,200.0,-200.0,-200.0,-129.24095122539177,200.0,200.0,-60.406070829496,-174.14412476670077,-0.0053602234,-0.057712544,-0.7561999,1.6328204,-1.0889595,0.085338384,-0.19021574,0.06902887,-0.59962416,1.6105012,-0.78641355,0.06183183,-10.893587,-2.4889562,6.459617,-3.3333168,-20.287832,-17.561644,-2.6333985,-2.76979,0.5610935,5.2188277,15.508921,-21.394718
288,-0.21631211,0.15403439,0.12527956,-0.042115014,-0.012409347,-0.9990357,1.0,0.0,0.0,-0.04916689,-0.061398048,0.081590295,0.00068211555,-0.37240607,0.031566825,-0.14557299,0.07654804,0.18742663,0.04980743,0.06466222,-0.045717612,0.06559535,0.07475489,0.07327137,-0.072810255,0.10839816,0.26392755,0.5092129,0.18334158,-0.14261825,0.14753644,-0.16954476,-0.11230563,0.73831505,-0.8833147,-0.257845,-0.36388376,0.7161651,0.42687538,-0.12192567,-0.19742933,-0.19159529,-1.0310266,-1.2188879,0.6284272,200.0,200.0,-200.0,-200.0,-200.0,200.0,200.0,200.0,-200.0,-200.0,200.0,159.97398872978565,-0.04916689,-0.061398048,-0.7184097,1.6006821,-1.1724061,0.031566825,-0.14557299,0.07654804,-0.6125734,1.6498075,-0.7353378,-0.045717612,1.311907,1.4950978,1.4654274,-1.456205,2.1679633,5.2785506,10.184258,3.6668315,-2.852365,2.950729,-3.3908951,-2.2461126
289,0.392093,0.7280128,0.08846602,-0.023868032,-0.017071843,-0.99956936,1.0,0.0,0.0,0.015160473,-0.073978566,0.063764215,0.00093925,-0.24404114,0.15057018,-0.09071484,0.07916459,0.14376861,0.062164545,-0.07302487,0.03480864,0.52177423,-0.17611568,-0.20292811,0.023640929,1.0827327,0.626514,0.08920606,-0.12242603,-0.2778457,-0.010997083,-1.1135331,0.7669832,-0.44654888,0.69132614,1.1680607,-0.1742534,0.74227864,-0.14025176,-0.537966,0.533432,1.5116513,0.34740388,-0.2975258,0.034359757,-191.9212104955791,-200.0,-200.0,-200.0,-200.0,200.0,200.0,-200.0,-200.0,-200.0,200.0,-87.4642890245151,0.015160473,-0.073978566,-0.7362358,1.6009393,-1.0440412,0.15057018,-0.09071484,0.07916459,-0.6562314,1.6621646,-0.8730249,0.03480864,10.435484,-3.5223136,-4.0585623,0.47281855,21.654654,12.53028,1.7841212,-2.4485207,-5.5569143,-0.21994166,-22.270662,15.339664
290,-0.3361114,0.11675781,0.7471237,-0.008560662,-0.017123241,-0.9998167,1.0,0.0,0.0,0.06054401,-0.07672106,0.054524004,-0.01340735,0.009674847,0.15959553,-0.13588259,0.08226859,0.11000627,0.0727371,-0.20285028,0.0917467,0.0146269,0.14935617,-0.08190157,0.14864284,0.47816578,-0.5371013,-0.47983837,0.13713393,-0.068705335,0.09683319,-0.5501907,-0.050430667,-0.4706693,0.09006095,-0.1385833,0.27848643,-0.2502737,0.13368624,0.49800977,-0.75805336,0.75041056,-0.64011896,0.6234493,-0.7569849,-200.0,200.0,200.0,200.0,-200.0,-116.38935350318994,-200.0,200.0,200.0,-200.0,200.0,-200.0,0.06054401,-0.07672106,-0.745476,1.5865927,-0.79032516,0.15959553,-0.13588259,0.08226859,-0.68999374,1.6727371,-1.0028503,0.0917467,0.292538,2.9871233,-1.6380315,2.9728568,9.563315,-10.742026,-9.596767,2.7426784,-1.3741066,1.9366639,-11.003814,-1.0086133
291,-0.13001332,-0.00895125,0.44246483,-0.006565553,-0.007684593,-0.9999489,1.0,0.0,0.0,0.009069555,-0.04478109,0.020920873,0.045582056,-0.00022274256,0.093359865,-0.18349187,0.099933274,0.11692047,0.05912149,-0.20763487,-0.021494837,-0.47079262,0.15743907,-0.2146257,0.3945318,-0.45232326,0.01461647,-0.042639796,0.040485688,0.11937332,-0.20637608,0.40654263,-0.9890156,0.33770734,-0.6665815,-0.14424497,-0.5974395,-0.6598912,0.34502444,1.000299,-0.33408526,0.5360417,-0.40819907,0.4648099,0.07428301,200.0,-200.0,200.0,-200.0,200.0,-200.0,-200.0,118.87427756134898,-117.44674986396086,101.78343663956554,-126.84995671162056,123.02942366517503,0.009069555,-0.04478109,-0.77907914,1.6455821,-0.80022275,0.093359865,-0.18349187,0.099933274,-0.68307954,1.6591215,-1.0076349,-0.021494837,-9.415853,3.1487813,-4.292514,7.8906355,-9.046465,0.2923294,-0.8527959,0.8097137,2.3874664,-4.1275215,8.130853,-19.780312
