step,obs_0,obs_1,obs_2,obs_3,obs_4,obs_5,obs_6,obs_7,obs_8,obs_9,obs_10,obs_11,obs_12,obs_13,obs_14,obs_15,obs_16,obs_17,obs_18,obs_19,obs_20,obs_21,obs_22,obs_23,obs_24,obs_25,obs_26,obs_27,obs_28,obs_29,obs_30,obs_31,obs_32,obs_33,obs_34,obs_35,obs_36,obs_37,obs_38,obs_39,obs_40,obs_41,obs_42,obs_43,obs_44,torque_0,torque_1,torque_2,torque_3,torque_4,torque_5,torque_6,torque_7,torque_8,torque_9,torque_10,torque_11
21,0.042874184,-0.09035623,0.23184107,-0.072633706,0.009098087,-0.99731725,1.0,0.0,0.0,-0.023516934,-0.008848318,0.15320843,-0.0345937,-0.22990042,-0.060190458,-0.05632604,0.060868934,0.09360522,-0.033786654,-0.06309301,-0.028778987,-0.13706529,-0.043070074,0.1049055,-0.041657418,-0.16162485,0.067492925,-0.16179346,-0.01857931,0.0883875,-0.14526682,0.19600776,-0.01098372,0.12565824,-0.64630437,0.7085374,0.021280706,-0.33309716,-0.30875942,-0.02700077,0.17914003,1.1810763,0.1643827,0.08438204,-0.15706705,1.8803024,-30.718353,0.79792786,-18.235855,24.809092,-3.780014,33.109703,-89.53611,103.32982,133.9754,0.37607908,-31.281082
22,0.24229646,-0.40385136,-0.3101776,-0.083413385,0.0021827663,-0.99651265,1.0,0.0,0.0,-0.022755664,-0.024847161,0.16804892,-0.024891496,-0.20472592,-0.058804303,-0.054347716,0.0509337,0.11832756,-0.046678424,-0.03407359,-0.032592967,0.07198179,-0.11453717,0.07633828,0.08427753,0.24834001,-0.022138327,0.082916476,-0.069584236,0.14953376,-0.005085818,0.112944655,-0.020999568,0.02424235,0.10519223,0.2473622,-0.5163685,-0.57739615,-0.52762705,-0.026811905,0.40019608,-0.28564835,0.43403468,-0.6471834,-0.11298432,49.579834,-171.94205,-44.701893,-32.1457,7.3526845,-21.438498,26.97439,56.896374,80.37923,143.91348,-15.031802,1.3396316
23,-0.13399403,0.16719979,-0.23492646,-0.08677492,0.0012422932,-0.99622726,1.0,0.0,0.0,-0.011093189,-0.02814823,0.16632509,-0.022516489,-0.17872542,-0.08103388,-0.03653953,0.05548324,0.113310516,-0.01877892,-0.06207961,-0.032195263,0.045381203,0.037118215,-0.07487463,-0.047038615,0.08637547,-0.115614235,0.08110335,0.072157085,-0.15515153,0.22537398,-0.2105902,0.0073966943,-0.31306523,0.12341234,0.38179943,-0.9524045,-1.2391129,-0.38760558,-0.3665643,0.26835322,-0.11751756,-0.59662735,-0.39823574,-0.10135434,-12.070661,80.739456,-147.59648,-194.95543,-19.605083,12.95487,-21.389013,28.060038,-200.08304,32.318542,5.0927424,1.0446211
24,-0.1716773,0.38626263,0.15569712,-0.07469256,0.007550348,-0.99717796,1.0,0.0,0.0,-0.021007372,-0.020533819,0.1531291,-0.028319836,-0.202115,-0.0864561,-0.04600322,0.06967525,0.079108834,0.0062662363,-0.07932645,-0.02996449,-0.08406308,0.040176567,-0.067129605,-0.005051812,-0.18792355,-0.0011437442,-0.088005796,0.06857716,-0.1689699,0.038396124,-0.04767308,0.011461022,-0.34588572,-0.43340534,1.0981288,-0.6632763,-1.1512012,-0.13816953,-0.4642508,0.077777654,1.1894441,-0.33806574,0.15859629,-0.050390758,-14.843094,0.54782104,90.07349,86.03006,-6.575783,4.1237106,-7.747151,-60.076843,-44.925133,-213.35434,9.138917,-1.7267529
25,0.0858803,-0.20401716,0.13779758,-0.07253486,0.007981598,-0.997334,1.0,0.0,0.0,-0.04459703,-0.02749242,0.16385502,-0.035283804,-0.23274094,-0.065504454,-0.06983278,0.06815147,0.0809747,-0.012326956,-0.048417687,-0.024353202,-0.12182429,-0.06789828,0.13749136,-0.05203707,-0.1251922,0.1181111,-0.116714075,-0.048721887,0.13717076,-0.1621766,0.19003545,0.027740289,0.04030069,-0.38375965,0.9145304,-0.3559211,-0.43942857,-0.19671568,-0.121599555,0.18270716,0.8941603,0.023770511,-0.011011913,-0.2044339,8.713116,-5.996437,14.745674,-18.51802,19.31525,-9.526127,22.404129,-61.826527,198.79164,-14.752935,-10.575651,-4.227498
26,0.095181525,-0.38400206,-0.26878512,-0.08544833,0.0040196534,-0.99633443,1.0,0.0,0.0,-0.043206915,-0.037413254,0.18799794,-0.04188943,-0.20839077,-0.052373305,-0.066367075,0.057992768,0.11389172,-0.031040788,-0.029456317,-0.031074256,0.06359053,-0.042761844,0.11461133,-0.021525957,0.2069385,0.03977343,0.06399497,-0.05163757,0.17386346,-0.043937553,0.061920345,-0.043630864,-0.09750522,0.046003193,0.24619624,-0.22734973,-0.5523222,-0.45449838,-0.0631969,0.324624,-0.48428273,0.38611135,-0.6824866,-0.20327814,24.406208,35.88421,-36.5746,-6.9607315,3.4044616,-11.275135,14.501296,29.471039,55.594395,110.81344,-9.79961,2.6215675
27,-0.121535026,0.17628191,-0.17815073,-0.088553146,0.005052751,-0.9960586,1.0,0.0,0.0,-0.03339423,-0.033872206,0.18824935,-0.035338044,-0.17833644,-0.06815716,-0.04926952,0.05917379,0.113960445,-0.011141777,-0.06428683,-0.03824002,0.039917704,0.046873275,-0.0849668,0.061327346,0.118794166,-0.0960868,0.08401618,0.036150187,-0.13165727,0.1847868,-0.22827457,-0.029260794,-0.52397704,-0.19083434,0.5488448,-0.74371904,-1.1756463,-0.36168924,-0.49093384,0.3108552,-0.01721245,-0.5670697,-0.22528666,-0.14284138,-5.930582,12.339264,-34.420395,19.349953,-16.528118,6.6697245,-15.979983,10.272556,-198.4517,34.47502,10.653294,4.2705784
28,-0.07681356,0.34275576,0.20801732,-0.077561826,0.00893811,-0.9969475,1.0,0.0,0.0,-0.052649233,-0.031903822,0.17643642,-0.027941704,-0.19834667,-0.07561332,-0.062670924,0.064625524,0.08695686,0.00501287,-0.06970233,-0.03866471,-0.14854212,-0.0038930958,-0.05183738,0.019308362,-0.17674921,-0.01241674,-0.11602851,0.02555303,-0.12779821,-0.006435352,0.025758991,0.0050846967,-0.21777692,-0.6360253,1.2258812,-0.69202876,-0.837678,-0.28010204,-0.4309718,0.35990834,1.0391328,-0.56618434,0.14143519,-0.08770203,-15.620291,-21.993593,39.654503,-4.2631836,-3.6507893,9.592811,-10.519839,13.86413,-50.579216,-212.79439,4.3137665,1.6875367
29,0.052140493,-0.24694888,-0.021273015,-0.07720488,0.009060915,-0.9969741,1.0,0.0,0.0,-0.06824552,-0.038097076,0.18812376,-0.035234094,-0.20851403,-0.0665375,-0.08091574,0.06498071,0.09920108,-0.02505362,-0.0387069,-0.033804767,-0.043301355,-0.04871959,0.14054403,-0.06530001,-0.009266873,0.054827478,-0.07381086,-0.012551385,0.19536908,-0.23235194,0.16304849,0.025245314,0.061864235,-0.29393747,0.93774,-0.17739776,-0.2562461,-0.26890752,-0.04138142,0.15310894,0.9097758,0.1878531,0.1382239,-0.22576483,19.075356,0.54203796,10.49987,-27.719482,13.1012945,-3.7007217,20.471361,50.66799,156.6373,-37.528572,-13.258663,-1.403184
30,0.079768956,-0.343967,-0.36847818,-0.089525856,0.0054777483,-0.9959694,1.0,0.0,0.0,-0.052543167,-0.045566037,0.20823073,-0.038041353,-0.17041385,-0.06250292,-0.06790135,0.061082136,0.13337588,-0.048556685,-0.0124771595,-0.03976154,0.12103819,-0.03391361,0.08844987,0.007816672,0.23159027,0.0032641718,0.11123941,-0.024714207,0.14689846,-0.027661761,0.104987256,-0.03712612,-0.1373849,-0.10044344,0.20217276,0.011054978,-0.5678558,-0.5225826,-0.20035523,0.13767274,-0.47123355,0.62185967,-0.39005464,-0.26435718,8.027944,35.59048,-25.633018,-12.906212,-11.812994,-6.5485344,11.37851,-13.337833,28.356415,181.12459,-13.019806,2.7792885
31,0.02424516,0.20089506,-0.24466988,-0.0913388,0.0025029178,-0.9958167,1.0,0.0,0.0,-0.04109243,-0.048223365,0.1996873,-0.021335125,-0.15339541,-0.082020506,-0.05654669,0.05799932,0.12754261,-0.022140622,-0.03192675,-0.048589732,0.025911123,0.0011992718,-0.14536124,0.113001265,0.03577195,-0.10863322,0.032511674,-0.009736995,-0.17179303,0.24947481,-0.13996302,-0.039160676,-0.47930047,0.06752959,0.6805009,-1.0212172,-1.1247474,-0.43173933,-0.52685213,0.3323885,0.056072034,-0.5579041,-0.09612164,-0.18555848,-15.6029415,49.99816,-180.61967,-74.22133,-15.831953,10.020387,-21.31516,-39.534184,-196.64917,120.50899,5.405881,4.189977
32,-0.16194938,0.2412475,0.16126901,-0.08254119,0.006004134,-0.9965695,1.0,0.0,0.0,-0.05527395,-0.04162872,0.1847809,-0.016740084,-0.18369442,-0.09285973,-0.07372083,0.06352438,0.09854782,0.0068593025,-0.033825696,-0.049422305,-0.08683698,0.04445253,-0.033944406,0.0053588683,-0.17444466,-0.027472073,-0.121758185,0.051995486,-0.12281364,0.05858755,0.020732783,0.005412145,-0.23777601,-0.56527853,1.3421167,-0.89870566,-0.93960583,-0.30781835,-0.4180934,0.3913461,0.8838122,-0.59405077,0.09324215,-0.04367941,0.0072784424,-78.922,167.12628,94.33458,8.816067,11.13737,0.5328078,4.2718525,-38.559814,-212.09698,0.8653227,1.689491
33,-0.024908185,-0.3037501,0.04495074,-0.08586362,0.009420622,-0.9962623,1.0,0.0,0.0,-0.06540468,-0.041693233,0.20173508,-0.02301979,-0.2039321,-0.08202282,-0.08917412,0.068290636,0.11128956,-0.012568355,-0.016702354,-0.038188353,-0.039146613,-0.025755439,0.16051039,-0.05137353,-0.07269148,0.07032243,-0.05175944,0.0072587538,0.1861556,-0.19874437,0.08929858,0.05982041,-0.07546998,-0.64740086,0.8076652,-0.26524645,-0.4322331,-0.3344563,-0.09284329,0.04326041,0.6896512,-0.1059998,-0.0841475,-0.32104912,5.6604576,-19.538696,24.708183,-3.1537628,13.481,-3.4701881,23.521078,42.050602,59.798904,-110.86215,-8.283741,-4.7690997
34,0.25730884,-0.16852207,-0.34301773,-0.094687685,0.0026233215,-0.99550354,1.0,0.0,0.0,-0.06131421,-0.05628712,0.21664113,-0.02327466,-0.17950422,-0.075185895,-0.07817996,0.058565274,0.13740385,-0.03240609,-0.014639556,-0.048971273,0.047924988,-0.10184765,0.034737833,0.022481486,0.16396835,0.018018909,0.08813963,-0.08145573,0.09965232,-0.03596067,-0.015182144,-0.07496019,-0.14060128,-0.05378242,0.098340794,-0.18011297,-0.6829918,-0.5316099,-0.12594882,0.19713546,-0.37477887,0.4153132,-0.51563203,-0.3400744,9.73172,4.816536,-15.356579,12.654938,-5.529256,-6.748968,14.604046,-21.784443,25.47825,106.12227,-5.2696395,3.5243993
35,0.006097737,0.39986947,-0.22042912,-0.08896764,-0.0023767496,-0.99603176,1.0,0.0,0.0,-0.049573507,-0.062207516,0.20393848,-0.010314703,-0.1677159,-0.09062685,-0.06094864,0.05369531,0.123215616,-0.009539127,-0.04728508,-0.061993238,0.057372697,0.007770697,-0.14202307,0.084412225,0.026552243,-0.09042609,0.07671546,0.007128919,-0.2026217,0.1983101,-0.1786707,-0.052884765,-0.428921,0.3952464,1.2173263,-1.0698422,-0.82471627,-0.38477823,-0.4332913,0.39393264,0.26626974,-0.23334277,0.10570447,-0.23831357,-3.3725796,15.33284,-33.129166,13.281921,-8.082916,6.9780684,-17.536442,-18.156685,-198.1069,32.15316,13.319651,7.1220794
